Running. Waiting for incoming packets...
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 14:32:36 |  0  |     557     |     382     |      0      |     12      |        2        |      29       |       0       |       0       |        1        |       4        |       0        |      130       |        0        |        0        |      0      |      0      |    1876     |
| 14:32:37 |  0  |     462     |     336     |      0      |      0      |        2        |      25       |       0       |       0       |        1        |       5        |       0        |       96       |        0        |        0        |      0      |      0      |    1414     |
| 14:32:38 |  0  |     476     |     350     |      0      |      0      |        5        |      27       |       0       |       0       |        4        |       6        |       0        |       93       |        0        |        0        |      0      |      0      |    1386     |
| 14:32:39 |  0  |     737     |     567     |      0      |      0      |        5        |      42       |       0       |       0       |        3        |       7        |       0        |      121       |        0        |        0        |      0      |      0      |    1792     |
| 14:32:40 |  0  |     612     |     474     |      0      |      2      |        6        |      34       |       0       |       0       |        2        |       3        |       0        |       99       |        0        |        0        |      0      |      0      |    1428     |
| 14:32:41 |  0  |     399     |     306     |      0      |      2      |        1        |      22       |       0       |       0       |        1        |       4        |       0        |       65       |        0        |        0        |      0      |      0      |     966     |
| 14:32:42 |  0  |     651     |     514     |      0      |      0      |        3        |      36       |       0       |       0       |        3        |       4        |       0        |       97       |        0        |        0        |      0      |      0      |    1414     |
| 14:32:43 |  0  |     188     |     84      |      0      |      0      |        0        |       6       |       0       |       0       |        0        |       6        |       0        |       92       |        0        |        0        |      0      |      0      |    1372     |
| 14:32:44 |  0  |     728     |     615     |      0      |      3      |        8        |      44       |       0       |       0       |        6        |       11       |       0        |       55       |        0        |        0        |      0      |      0      |     924     |
| 14:32:45 |  0  |    1073     |     862     |      0      |      0      |        8        |      64       |       0       |       0       |        3        |       18       |       0        |      129       |        0        |        0        |      0      |      0      |    2058     |
| 14:32:46 |  0  |     426     |     259     |      0      |      0      |        2        |      19       |       0       |       0       |        1        |       8        |       0        |      140       |        0        |        0        |      0      |      0      |    2072     |
| 14:32:47 |  0  |     469     |     336     |      0      |      0      |        2        |      24       |       0       |       0       |        2        |       6        |       0        |      103       |        0        |        0        |      0      |      0      |    1526     |
| 14:32:48 |  0  |     144     |     56      |      0      |      0      |        0        |       4       |       0       |       0       |        0        |       6        |       0        |       78       |        0        |        0        |      0      |      0      |    1176     |
| 14:32:49 |  0  |     337     |     210     |      0      |      0      |        2        |      15       |       0       |       0       |        2        |       4        |       0        |      108       |        0        |        0        |      0      |      0      |    1568     |
| 14:32:50 |  0  |     463     |     308     |      0      |      0      |        5        |      22       |       0       |       0       |        5        |       13       |       0        |      120       |        0        |        0        |      0      |      0      |    1862     |
| 14:32:51 |  0  |     973     |     796     |      0      |      0      |       10        |      56       |       0       |       0       |        8        |       9        |       0        |      112       |        0        |        0        |      0      |      0      |    1694     |
| 14:32:52 |  0  |     720     |     566     |      0      |      0      |        5        |      41       |       0       |       0       |        4        |       7        |       0        |      106       |        0        |        0        |      0      |      0      |    1582     |
| 14:32:53 |  0  |     535     |     380     |      0      |      0      |        4        |      27       |       0       |       0       |        2        |       9        |       0        |      119       |        0        |        0        |      0      |      0      |    1792     |
| 14:32:54 |  0  |     340     |     206     |      0      |      0      |        1        |      14       |       0       |       0       |        1        |       10       |       0        |      110       |        0        |        0        |      0      |      0      |    1666     |
| 14:32:55 |  0  |     327     |     196     |      0      |      0      |        3        |      14       |       0       |       0       |        3        |       14       |       0        |      103       |        0        |        0        |      0      |      0      |    1652     |
