Running. Waiting for incoming packets...
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 22:29:34 |  0  |     498     |     321     |      0      |      1      |        3        |      24       |       0       |       0       |        0        |       12       |       0        |      140       |        0        |        0        |      0      |      0      |    2128     |
| 22:29:35 |  0  |     336     |     196     |      0      |      0      |        5        |      14       |       0       |       0       |        3        |       5        |       0        |      121       |        0        |        0        |      0      |      0      |    1764     |
| 22:29:36 |  0  |     325     |     210     |      0      |      0      |        2        |      15       |       0       |       0       |        2        |       4        |       0        |       96       |        0        |        0        |      0      |      0      |    1400     |
| 22:29:37 |  0  |     665     |     511     |      0      |      0      |        2        |      37       |       0       |       0       |        1        |       2        |       0        |      115       |        0        |        0        |      0      |      0      |    1638     |
| 22:29:38 |  0  |     436     |     306     |      0      |      0      |        4        |      22       |       0       |       0       |        3        |       2        |       0        |      106       |        0        |        0        |      0      |      0      |    1512     |
| 22:29:39 |  0  |     350     |     224     |      0      |      0      |        4        |      16       |       0       |       0       |        4        |       4        |       0        |      106       |        0        |        0        |      0      |      0      |    1540     |
| 22:29:40 |  0  |     651     |     515     |      0      |      0      |        1        |      37       |       0       |       0       |        0        |       3        |       0        |       96       |        0        |        0        |      0      |      0      |    1386     |
| 22:29:41 |  0  |     330     |     210     |      0      |      0      |        1        |      15       |       0       |       0       |        1        |       2        |       0        |      103       |        0        |        0        |      0      |      0      |    1470     |
| 22:29:42 |  0  |     371     |     246     |      0      |      0      |        3        |      18       |       0       |       0       |        2        |       6        |       0        |      101       |        0        |        0        |      0      |      0      |    1498     |
| 22:29:43 |  0  |     650     |     501     |      0      |      1      |        6        |      35       |       0       |       1       |        5        |       4        |       0        |      108       |        0        |        0        |      0      |      0      |    1568     |
| 22:29:44 |  0  |     310     |     196     |      0      |      0      |        1        |      14       |       0       |       0       |        1        |       2        |       0        |       98       |        0        |        0        |      0      |      0      |    1400     |
| 22:29:45 |  0  |     435     |     322     |      0      |      0      |        1        |      23       |       0       |       0       |        1        |       2        |       0        |       88       |        0        |        0        |      0      |      0      |    1260     |
| 22:29:46 |  0  |     611     |     478     |      0      |      0      |        3        |      35       |       0       |       0       |        2        |       6        |       0        |       92       |        0        |        0        |      0      |      0      |    1358     |
| 22:29:47 |  0  |     383     |     266     |      0      |      0      |        3        |      19       |       0       |       0       |        3        |       3        |       0        |       95       |        0        |        0        |      0      |      0      |    1386     |
| 22:29:48 |  0  |     514     |     376     |      0      |      0      |        4        |      27       |       0       |       0       |        3        |       5        |       0        |      106       |        0        |        0        |      0      |      0      |    1554     |
| 22:29:49 |  0  |     424     |     294     |      0      |      0      |        0        |      21       |       0       |       0       |        0        |       6        |       0        |      103       |        0        |        0        |      0      |      0      |    1526     |
| 22:29:50 |  0  |     408     |     270     |      0      |      0      |        3        |      20       |       0       |       0       |        0        |       5        |       0        |      113       |        0        |        0        |      0      |      0      |    1652     |
| 22:29:51 |  0  |     495     |     362     |      0      |      0      |        3        |      26       |       0       |       0       |        2        |       2        |       0        |      105       |        0        |        0        |      0      |      0      |    1498     |
| 22:29:52 |  0  |     515     |     378     |      0      |      0      |        1        |      27       |       0       |       0       |        1        |       5        |       0        |      105       |        0        |        0        |      0      |      0      |    1540     |
| 22:29:53 |  0  |     394     |     245     |      0      |      0      |        3        |      18       |       0       |       0       |        2        |       7        |       0        |      124       |        0        |        0        |      0      |      0      |    1834     |
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 22:29:54 |  0  |     591     |     439     |      0      |      0      |        3        |      31       |       0       |       0       |        3        |       3        |       0        |      118       |        0        |        0        |      0      |      0      |    1694     |
| 22:29:55 |  0  |     497     |     354     |      0      |      0      |        6        |      25       |       0       |       0       |        6        |       3        |       0        |      115       |        0        |        0        |      0      |      0      |    1652     |
| 22:29:56 |  0  |     368     |     238     |      0      |      0      |        0        |      17       |       0       |       0       |        0        |       2        |       0        |      111       |        0        |        0        |      0      |      0      |    1582     |
| 22:29:57 |  0  |     372     |     244     |      0      |      0      |        3        |      18       |       0       |       0       |        2        |       9        |       0        |      101       |        0        |        0        |      0      |      0      |    1540     |
| 22:29:58 |  0  |     611     |     462     |      0      |      0      |        2        |      33       |       0       |       0       |        2        |       5        |       0        |      111       |        0        |        0        |      0      |      0      |    1624     |
| 22:29:59 |  0  |     338     |     210     |      0      |      0      |        1        |      15       |       0       |       0       |        1        |       4        |       0        |      109       |        0        |        0        |      0      |      0      |    1582     |
| 22:30:00 |  0  |     490     |     338     |      0      |      0      |        5        |      25       |       0       |       0       |        3        |       2        |       0        |      125       |        0        |        0        |      0      |      0      |    1778     |
| 22:30:01 |  0  |     511     |     354     |      0      |      0      |        3        |      26       |       0       |       0       |        1        |       5        |       0        |      126       |        0        |        0        |      0      |      0      |    1834     |
| 22:30:02 |  0  |     357     |     224     |      0      |      0      |        0        |      16       |       0       |       0       |        0        |       4        |       0        |      113       |        0        |        0        |      0      |      0      |    1638     |
| 22:30:03 |  0  |     487     |     353     |      0      |      0      |        3        |      27       |       0       |       0       |        1        |       2        |       0        |      105       |        0        |        0        |      0      |      0      |    1498     |
| 22:30:04 |  0  |     560     |     420     |      0      |      0      |        6        |      31       |       0       |       0       |        3        |       4        |       0        |      105       |        0        |        0        |      0      |      0      |    1526     |
| 22:30:05 |  0  |     414     |     295     |      0      |      0      |        2        |      22       |       0       |       0       |        2        |       3        |       0        |       94       |        0        |        0        |      0      |      0      |    1358     |
| 22:30:06 |  0  |     480     |     343     |      0      |      0      |        7        |      25       |       0       |       0       |        3        |       2        |       0        |      110       |        0        |        0        |      0      |      0      |    1568     |
