Running. Waiting for incoming packets...
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 09:53:11 |  0  |     225     |     79      |      0      |      5      |        2        |       6       |       0       |       0       |        2        |       5        |       0        |      130       |        0        |        0        |      0      |      0      |    1890     |
| 09:53:12 |  0  |     439     |     279     |      0      |     15      |        1        |      19       |       0       |       2       |        1        |       2        |       0        |      122       |        0        |        0        |      0      |      0      |    1736     |
| 09:53:13 |  0  |     229     |     108     |      0      |      4      |        4        |       8       |       0       |       0       |        4        |       1        |       0        |      108       |        0        |        0        |      0      |      0      |    1526     |
| 09:53:14 |  0  |     695     |     507     |      0      |     30      |        2        |      36       |       0       |       3       |        1        |       4        |       0        |      115       |        0        |        0        |      0      |      0      |    1666     |
| 09:53:15 |  0  |     723     |     531     |      0      |     37      |        1        |      34       |       0       |       7       |        0        |       2        |       0        |      112       |        0        |        0        |      0      |      0      |    1596     |
| 09:53:16 |  0  |     992     |     776     |      0      |     54      |        7        |      58       |       0       |       3       |        5        |       6        |       0        |       95       |        0        |        0        |      0      |      0      |    1414     |
| 09:53:17 |  0  |     862     |     657     |      0      |     43      |        3        |      46       |       0       |       4       |        3        |       3        |       0        |      109       |        0        |        0        |      0      |      0      |    1568     |
| 09:53:18 |  0  |     859     |     640     |      0      |     41      |        6        |      48       |       0       |       3       |        3        |       3        |       0        |      124       |        0        |        0        |      0      |      0      |    1778     |
| 09:53:19 |  0  |     484     |     324     |      0      |     12      |        3        |      21       |       0       |       3       |        3        |       1        |       0        |      123       |        0        |        0        |      0      |      0      |    1736     |
| 09:53:20 |  0  |     437     |     290     |      0      |     16      |        4        |      21       |       0       |       0       |        4        |       0        |       0        |      110       |        0        |        0        |      0      |      0      |    1540     |
| 09:53:21 |  0  |     685     |     506     |      0      |     23      |        3        |      34       |       0       |       4       |        2        |       4        |       0        |      114       |        0        |        0        |      0      |      0      |    1652     |
| 09:53:22 |  0  |     696     |     534     |      0      |     40      |        5        |      37       |       0       |       6       |        3        |       0        |       0        |       79       |        0        |        0        |      0      |      0      |    1106     |
| 09:53:23 |  0  |     789     |     604     |      0      |     26      |        3        |      43       |       0       |       2       |        3        |       2        |       0        |      112       |        0        |        0        |      0      |      0      |    1596     |
| 09:53:24 |  0  |     764     |     613     |      0      |     26      |        4        |      43       |       0       |       2       |        4        |       1        |       0        |       79       |        0        |        0        |      0      |      0      |    1120     |
| 09:53:25 |  0  |     439     |     292     |      0      |     16      |        4        |      16       |       0       |       6       |        4        |       0        |       0        |      109       |        0        |        0        |      0      |      0      |    1526     |
| 09:53:26 |  0  |     741     |     569     |      0      |     25      |        6        |      40       |       0       |       3       |        6        |       3        |       0        |      101       |        0        |        0        |      0      |      0      |    1456     |
| 09:53:27 |  0  |     601     |     418     |      0      |     29      |        2        |      27       |       0       |       4       |        2        |       3        |       0        |      120       |        0        |        0        |      0      |      0      |    1722     |
| 09:53:28 |  0  |     421     |     277     |      0      |     17      |        1        |      20       |       0       |       1       |        1        |       2        |       0        |      104       |        0        |        0        |      0      |      0      |    1484     |
| 09:53:29 |  0  |     831     |     656     |      0      |     44      |        6        |      40       |       0       |      11       |        5        |       2        |       0        |       78       |        0        |        0        |      0      |      0      |    1120     |
| 09:53:30 |  0  |     734     |     542     |      0      |     32      |        3        |      36       |       0       |       5       |        3        |       1        |       0        |      118       |        0        |        0        |      0      |      0      |    1666     |
