Running. Waiting for incoming packets...
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 12:29:13 |  0  |     542     |     375     |      0      |      2      |        4        |      27       |       0       |       0       |        1        |       6        |       0        |      132       |        0        |        0        |      0      |      0      |    1932     |
| 12:29:14 |  0  |     470     |     347     |      0      |      0      |        5        |      24       |       0       |       0       |        5        |       8        |       0        |       91       |        0        |        0        |      0      |      0      |    1386     |
| 12:29:15 |  0  |     978     |     822     |      0      |      4      |        5        |      59       |       0       |       0       |        3        |       9        |       0        |       84       |        0        |        0        |      0      |      0      |    1302     |
| 12:29:16 |  0  |     672     |     525     |      0      |      0      |        5        |      38       |       0       |       0       |        4        |       5        |       0        |      104       |        0        |        0        |      0      |      0      |    1526     |
| 12:29:17 |  0  |     491     |     349     |      0      |      0      |        7        |      25       |       0       |       0       |        6        |       9        |       0        |      108       |        0        |        0        |      0      |      0      |    1638     |
| 12:29:18 |  0  |     225     |     126     |      0      |      0      |        3        |       9       |       0       |       0       |        3        |       5        |       0        |       85       |        0        |        0        |      0      |      0      |    1260     |
| 12:29:19 |  0  |     633     |     518     |      0      |      0      |        4        |      37       |       0       |       0       |        2        |       4        |       0        |       74       |        0        |        0        |      0      |      0      |    1092     |
| 12:29:20 |  0  |     598     |     462     |      0      |      0      |        4        |      34       |       0       |       0       |        3        |       5        |       0        |       97       |        0        |        0        |      0      |      0      |    1414     |
| 12:29:21 |  0  |     983     |     798     |      0      |      0      |       11        |      59       |       0       |       0       |        8        |       9        |       0        |      117       |        0        |        0        |      0      |      0      |    1778     |
| 12:29:22 |  0  |     322     |     196     |      0      |      0      |        2        |      14       |       0       |       0       |        2        |       3        |       0        |      109       |        0        |        0        |      0      |      0      |    1568     |
| 12:29:23 |  0  |     603     |     447     |      0      |      0      |        4        |      32       |       0       |       0       |        3        |       9        |       0        |      115       |        0        |        0        |      0      |      0      |    1736     |
| 12:29:24 |  0  |     642     |     491     |      0      |      0      |        5        |      36       |       0       |       0       |        4        |       12       |       0        |      103       |        0        |        0        |      0      |      0      |    1610     |
| 12:29:25 |  0  |     411     |     277     |      0      |      0      |        3        |      20       |       0       |       0       |        2        |       7        |       0        |      107       |        0        |        0        |      0      |      0      |    1596     |
| 12:29:26 |  0  |     608     |     460     |      0      |      2      |        5        |      34       |       0       |       0       |        2        |       3        |       0        |      109       |        0        |        0        |      0      |      0      |    1554     |
| 12:29:27 |  0  |     582     |     440     |      0      |      0      |        7        |      32       |       0       |       0       |        2        |       4        |       0        |      106       |        0        |        0        |      0      |      0      |    1554     |
| 12:29:28 |  0  |     480     |     335     |      0      |      1      |        5        |      25       |       0       |       0       |        2        |       4        |       0        |      115       |        0        |        0        |      0      |      0      |    1666     |
| 12:29:29 |  0  |     440     |     300     |      0      |      1      |        5        |      21       |       0       |       0       |        3        |       2        |       0        |      116       |        0        |        0        |      0      |      0      |    1652     |
| 12:29:30 |  0  |     596     |     451     |      0      |      2      |        5        |      33       |       0       |       0       |        4        |       7        |       0        |      103       |        0        |        0        |      0      |      0      |    1540     |
| 12:29:31 |  0  |     283     |     182     |      0      |      0      |        1        |      13       |       0       |       0       |        1        |       3        |       0        |       85       |        0        |        0        |      0      |      0      |    1232     |
| 12:29:32 |  0  |     348     |     217     |      0      |      0      |        2        |      16       |       0       |       0       |        1        |       6        |       0        |      109       |        0        |        0        |      0      |      0      |    1596     |
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 12:29:33 |  0  |     562     |     420     |      0      |      0      |        4        |      32       |       0       |       0       |        2        |       5        |       0        |      105       |        0        |        0        |      0      |      0      |    1554     |
| 12:29:34 |  0  |     882     |     700     |      0      |      1      |        5        |      51       |       0       |       0       |        2        |       12       |       0        |      118       |        0        |        0        |      0      |      0      |    1820     |
