Running. Waiting for incoming packets...
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 01:44:43 |  0  |     452     |     294     |      0      |      0      |        0        |      21       |       0       |       0       |        0        |       7        |       1        |      129       |        0        |        0        |      0      |      0      |    1918     |
| 01:44:44 |  0  |     368     |     224     |      0      |      0      |        2        |      16       |       0       |       0       |        2        |       7        |       0        |      121       |        0        |        0        |      0      |      0      |    1792     |
| 01:44:45 |  0  |     250     |     126     |      0      |      0      |        4        |       9       |       0       |       0       |        2        |       7        |       0        |      108       |        0        |        0        |      0      |      0      |    1610     |
| 01:44:46 |  0  |     413     |     292     |      0      |      2      |        3        |      21       |       0       |       0       |        1        |       1        |       0        |       97       |        0        |        0        |      0      |      0      |    1372     |
| 01:44:47 |  0  |     417     |     294     |      0      |      0      |        3        |      21       |       0       |       0       |        1        |       6        |       0        |       96       |        0        |        0        |      0      |      0      |    1428     |
| 01:44:48 |  0  |     469     |     353     |      0      |      0      |        9        |      27       |       0       |       0       |        4        |       5        |       0        |       84       |        0        |        0        |      0      |      0      |    1246     |
| 01:44:49 |  0  |     357     |     237     |      0      |      2      |        3        |      18       |       0       |       0       |        2        |       4        |       0        |       96       |        0        |        0        |      0      |      0      |    1400     |
| 01:44:50 |  0  |     286     |     182     |      0      |      0      |        4        |      13       |       0       |       0       |        0        |       3        |       0        |       88       |        0        |        0        |      0      |      0      |    1274     |
| 01:44:51 |  0  |     500     |     356     |      0      |      0      |        5        |      27       |       0       |       0       |        1        |       7        |       0        |      110       |        0        |        0        |      0      |      0      |    1638     |
| 01:44:52 |  0  |     382     |     252     |      0      |      0      |        0        |      18       |       0       |       0       |        0        |       7        |       0        |      105       |        0        |        0        |      0      |      0      |    1568     |
| 01:44:53 |  0  |     263     |     154     |      0      |      0      |        2        |      11       |       0       |       0       |        2        |       3        |       0        |       95       |        0        |        0        |      0      |      0      |    1372     |
| 01:44:54 |  0  |     527     |     406     |      0      |      0      |        3        |      29       |       0       |       0       |        3        |       4        |       0        |       88       |        0        |        0        |      0      |      0      |    1288     |
| 01:44:55 |  0  |     573     |     434     |      0      |      0      |        1        |      32       |       0       |       0       |        0        |       12       |       0        |       95       |        0        |        0        |      0      |      0      |    1498     |
| 01:44:56 |  0  |     809     |     667     |      0      |      0      |        3        |      48       |       0       |       0       |        1        |       3        |       0        |       91       |        0        |        0        |      0      |      0      |    1316     |
| 01:44:57 |  0  |     427     |     305     |      0      |      0      |        5        |      22       |       0       |       0       |        4        |       4        |       0        |       96       |        0        |        0        |      0      |      0      |    1400     |
| 01:44:58 |  0  |     569     |     434     |      0      |      0      |        3        |      31       |       0       |       0       |        1        |       8        |       0        |       96       |        0        |        0        |      0      |      0      |    1456     |
| 01:44:59 |  0  |     714     |     569     |      0      |      0      |        3        |      42       |       0       |       0       |        0        |       9        |       0        |       94       |        0        |        0        |      0      |      0      |    1442     |
| 01:45:00 |  0  |     537     |     401     |      0      |      0      |        4        |      30       |       0       |       0       |        2        |       8        |       0        |       98       |        0        |        0        |      0      |      0      |    1484     |
| 01:45:01 |  0  |     357     |     238     |      0      |      0      |        0        |      17       |       0       |       0       |        0        |       4        |       0        |       98       |        0        |        0        |      0      |      0      |    1428     |
| 01:45:02 |  0  |     415     |     274     |      0      |      0      |        2        |      20       |       0       |       0       |        1        |       4        |       0        |      117       |        0        |        0        |      0      |      0      |    1694     |
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 01:45:03 |  0  |     639     |     486     |      0      |      0      |        4        |      36       |       0       |       0       |        1        |       1        |       0        |      116       |        0        |        0        |      0      |      0      |    1638     |
| 01:45:04 |  0  |     704     |     545     |      0      |      1      |        4        |      39       |       0       |       0       |        4        |       4        |       0        |      115       |        0        |        0        |      0      |      0      |    1666     |
| 01:45:05 |  0  |     302     |     168     |      0      |      0      |        1        |      12       |       0       |       0       |        1        |       3        |       0        |      119       |        0        |        0        |      0      |      0      |    1708     |
| 01:45:06 |  0  |     650     |     502     |      0      |      1      |        5        |      36       |       0       |       0       |        0        |       1        |       0        |      110       |        0        |        0        |      0      |      0      |    1554     |
| 01:45:07 |  0  |     247     |     126     |      0      |      0      |        0        |       9       |       0       |       0       |        0        |       7        |       0        |      105       |        0        |        0        |      0      |      0      |    1568     |
| 01:45:08 |  0  |     361     |     224     |      0      |      0      |        6        |      16       |       0       |       0       |        2        |       9        |       0        |      112       |        0        |        0        |      0      |      0      |    1694     |
| 01:45:09 |  0  |     393     |     238     |      0      |      0      |        3        |      18       |       0       |       0       |        0        |       9        |       0        |      128       |        0        |        0        |      0      |      0      |    1918     |
| 01:45:10 |  0  |     445     |     302     |      0      |      0      |        3        |      21       |       0       |       0       |        3        |       11       |       0        |      111       |        0        |        0        |      0      |      0      |    1708     |
| 01:45:11 |  0  |     426     |     288     |      0      |      6      |        2        |      21       |       0       |       0       |        0        |       4        |       0        |      107       |        0        |        0        |      0      |      0      |    1554     |
| 01:45:12 |  0  |     374     |     238     |      0      |      0      |        1        |      17       |       0       |       0       |        1        |       7        |       0        |      112       |        0        |        0        |      0      |      0      |    1666     |
| 01:45:13 |  0  |     373     |     238     |      0      |      0      |        1        |      17       |       0       |       0       |        1        |       6        |       0        |      112       |        0        |        0        |      0      |      0      |    1652     |
| 01:45:14 |  0  |     520     |     378     |      0      |      0      |       11        |      27       |       0       |       0       |        3        |       6        |       0        |      109       |        0        |        0        |      0      |      0      |    1610     |
