Running. Waiting for incoming packets...
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 09:44:50 |  0  |     787     |     576     |      0      |     19      |        8        |      42       |       0       |       1       |        3        |       6        |       0        |      143       |        0        |        0        |      0      |      0      |    2086     |
| 09:44:51 |  0  |     740     |     551     |      0      |     15      |        3        |      39       |       0       |       3       |        2        |       1        |       0        |      131       |        0        |        0        |      0      |      0      |    1848     |
| 09:44:52 |  0  |     718     |     532     |      0      |     28      |        3        |      35       |       0       |       5       |        2        |       2        |       0        |      116       |        0        |        0        |      0      |      0      |    1652     |
| 09:44:53 |  0  |     484     |     349     |      0      |      1      |       10        |      24       |       0       |       1       |        4        |       3        |       0        |      106       |        0        |        0        |      0      |      0      |    1526     |
| 09:44:54 |  0  |     641     |     476     |      0      |      8      |        3        |      33       |       0       |       2       |        2        |       3        |       0        |      119       |        0        |        0        |      0      |      0      |    1708     |
| 09:44:55 |  0  |     417     |     308     |      0      |      0      |        4        |      22       |       0       |       0       |        4        |       4        |       0        |       83       |        0        |        0        |      0      |      0      |    1218     |
| 09:44:56 |  0  |     463     |     318     |      0      |      4      |        1        |      22       |       0       |       1       |        1        |       6        |       0        |      112       |        0        |        0        |      0      |      0      |    1652     |
| 09:44:57 |  0  |     332     |     223     |      0      |      1      |        2        |      16       |       0       |       0       |        2        |       4        |       0        |       88       |        0        |        0        |      0      |      0      |    1288     |
| 09:44:58 |  0  |     519     |     387     |      0      |      1      |        4        |      29       |       0       |       0       |        2        |       3        |       0        |       99       |        0        |        0        |      0      |      0      |    1428     |
| 09:44:59 |  0  |     668     |     531     |      0      |      1      |        7        |      37       |       0       |       1       |        3        |       2        |       0        |       96       |        0        |        0        |      0      |      0      |    1372     |
| 09:45:00 |  0  |     665     |     511     |      0      |      1      |        7        |      36       |       0       |       0       |        4        |       7        |       0        |      110       |        0        |        0        |      0      |      0      |    1638     |
| 09:45:01 |  0  |     372     |     264     |      0      |      2      |        3        |      19       |       0       |       0       |        3        |       2        |       0        |       85       |        0        |        0        |      0      |      0      |    1218     |
| 09:45:02 |  0  |     292     |     183     |      0      |      2      |        2        |      13       |       0       |       0       |        1        |       1        |       0        |       93       |        0        |        0        |      0      |      0      |    1316     |
| 09:45:03 |  0  |     516     |     398     |      0      |      0      |        6        |      29       |       0       |       0       |        4        |       2        |       0        |       87       |        0        |        0        |      0      |      0      |    1246     |
| 09:45:04 |  0  |     477     |     323     |      0      |      1      |        2        |      23       |       0       |       0       |        2        |       6        |       0        |      124       |        0        |        0        |      0      |      0      |    1820     |
| 09:45:05 |  0  |     591     |     476     |      0      |      3      |        3        |      34       |       0       |       0       |        2        |       3        |       0        |       75       |        0        |        0        |      0      |      0      |    1092     |
| 09:45:06 |  0  |     635     |     448     |      0      |      0      |        6        |      32       |       0       |       0       |        6        |       2        |       0        |      153       |        0        |        0        |      0      |      0      |    2170     |
| 09:45:07 |  0  |     611     |     479     |      0      |      5      |        2        |      32       |       0       |       2       |        2        |       3        |       0        |       90       |        0        |        0        |      0      |      0      |    1288     |
| 09:45:08 |  0  |     927     |     762     |      0      |      3      |        4        |      51       |       0       |       4       |        1        |       1        |       0        |      106       |        0        |        0        |      0      |      0      |    1512     |
| 09:45:09 |  0  |     710     |     585     |      0      |      3      |        1        |      42       |       0       |       0       |        1        |       4        |       0        |       76       |        0        |        0        |      0      |      0      |    1120     |
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 09:45:10 |  0  |     454     |     314     |      0      |     12      |        5        |      21       |       0       |       3       |        4        |       2        |       0        |      102       |        0        |        0        |      0      |      0      |    1456     |
| 09:45:11 |  0  |     959     |     762     |      0      |     18      |        6        |      52       |       0       |       4       |        5        |       2        |       0        |      121       |        0        |        0        |      0      |      0      |    1708     |
| 09:45:12 |  0  |     726     |     526     |      0      |     31      |        5        |      34       |       0       |       5       |        5        |       5        |       0        |      125       |        0        |        0        |      0      |      0      |    1834     |
| 09:45:13 |  0  |     718     |     583     |      0      |      4      |        7        |      43       |       0       |       0       |        3        |       2        |       0        |       86       |        0        |        0        |      0      |      0      |    1232     |
| 09:45:14 |  0  |     672     |     456     |      0      |     24      |        4        |      32       |       0       |       3       |        1        |       6        |       0        |      151       |        0        |        0        |      0      |      0      |    2198     |
| 09:45:15 |  0  |    1133     |     950     |      0      |      3      |        1        |      65       |       0       |       2       |        2        |       9        |       0        |      104       |        0        |        0        |      0      |      0      |    1582     |
| 09:45:16 |  0  |     594     |     476     |      0      |      0      |        4        |      34       |       0       |       0       |        4        |       4        |       0        |       80       |        0        |        0        |      0      |      0      |    1176     |
| 09:45:17 |  0  |     443     |     314     |      0      |      0      |        2        |      24       |       0       |       0       |        0        |       1        |       0        |      104       |        0        |        0        |      0      |      0      |    1470     |
| 09:45:18 |  0  |     737     |     570     |      0      |      1      |       13        |      41       |       0       |       0       |        7        |       0        |       0        |      125       |        0        |        0        |      0      |      0      |    1750     |
| 09:45:19 |  0  |     740     |     557     |      0      |     27      |        6        |      38       |       0       |       5       |        3        |       3        |       0        |      110       |        0        |        0        |      0      |      0      |    1582     |
| 09:45:20 |  0  |     455     |     264     |      0      |     17      |        3        |      20       |       0       |       1       |        2        |       3        |       0        |      150       |        0        |        0        |      0      |      0      |    2142     |
| 09:45:21 |  0  |     843     |     660     |      0      |      6      |        7        |      46       |       0       |       2       |        4        |       3        |       0        |      126       |        0        |        0        |      0      |      0      |    1806     |
| 09:45:22 |  0  |     855     |     728     |      0      |      0      |        2        |      52       |       0       |       0       |        2        |       5        |       0        |       70       |        0        |        0        |      0      |      0      |    1050     |
| 09:45:23 |  0  |     908     |     704     |      0      |      5      |        6        |      48       |       0       |       2       |        4        |       4        |       0        |      145       |        0        |        0        |      0      |      0      |    2086     |
| 09:45:24 |  0  |     783     |     624     |      0      |      6      |        4        |      42       |       0       |       3       |        2        |       3        |       0        |      105       |        0        |        0        |      0      |      0      |    1512     |
| 09:45:25 |  0  |     702     |     502     |      0      |     16      |        4        |      36       |       0       |       1       |        2        |       3        |       0        |      144       |        0        |        0        |      0      |      0      |    2058     |
| 09:45:26 |  0  |     452     |     330     |      0      |      0      |        2        |      24       |       0       |       0       |        1        |       4        |       0        |       94       |        0        |        0        |      0      |      0      |    1372     |
| 09:45:27 |  0  |     394     |     261     |      0      |      5      |        1        |      19       |       0       |       0       |        1        |       2        |       0        |      107       |        0        |        0        |      0      |      0      |    1526     |
| 09:45:28 |  0  |     686     |     543     |      0      |      1      |        6        |      40       |       0       |       0       |        2        |       4        |       0        |       98       |        0        |        0        |      0      |      0      |    1428     |
| 09:45:29 |  0  |     627     |     474     |      0      |      2      |        2        |      34       |       0       |       0       |        2        |       5        |       0        |      112       |        0        |        0        |      0      |      0      |    1638     |
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 09:45:30 |  0  |     952     |     789     |      0      |      2      |        2        |      55       |       0       |       2       |        1        |       5        |       0        |       99       |        0        |        0        |      0      |      0      |    1456     |
| 09:45:31 |  0  |     525     |     419     |      0      |      0      |        2        |      30       |       0       |       0       |        1        |       2        |       0        |       74       |        0        |        0        |      0      |      0      |    1064     |
| 09:45:32 |  0  |     601     |     467     |      0      |      9      |        3        |      34       |       0       |       0       |        1        |       1        |       0        |       90       |        0        |        0        |      0      |      0      |    1274     |
| 09:45:33 |  0  |     666     |     529     |      0      |      5      |        6        |      39       |       0       |       0       |        1        |       2        |       0        |       91       |        0        |        0        |      0      |      0      |    1302     |
| 09:45:34 |  0  |     603     |     476     |      0      |      0      |        4        |      33       |       0       |       1       |        2        |       2        |       0        |       91       |        0        |        0        |      0      |      0      |    1302     |
| 09:45:35 |  0  |     737     |     575     |      0      |      2      |        3        |      42       |       0       |       0       |        2        |       0        |       0        |      118       |        0        |        0        |      0      |      0      |    1652     |
| 09:45:36 |  0  |     723     |     583     |      0      |      2      |        5        |      42       |       0       |       0       |        4        |       2        |       0        |       94       |        0        |        0        |      0      |      0      |    1344     |
| 09:45:37 |  0  |     574     |     440     |      0      |      8      |        6        |      31       |       0       |       1       |        4        |       4        |       0        |       90       |        0        |        0        |      0      |      0      |    1316     |
| 09:45:38 |  0  |     365     |     239     |      0      |      0      |        5        |      17       |       0       |       0       |        3        |       1        |       0        |      108       |        0        |        0        |      0      |      0      |    1526     |
| 09:45:39 |  0  |     899     |     742     |      0      |      1      |       10        |      55       |       0       |       0       |        3        |       2        |       0        |       99       |        0        |        0        |      0      |      0      |    1414     |
| 09:45:40 |  0  |     658     |     490     |      0      |      0      |        3        |      35       |       0       |       1       |        3        |       3        |       0        |      129       |        0        |        0        |      0      |      0      |    1848     |
| 09:45:41 |  0  |     849     |     698     |      0      |      2      |        7        |      48       |       0       |       3       |        4        |       4        |       0        |       94       |        0        |        0        |      0      |      0      |    1372     |
| 09:45:42 |  0  |     617     |     437     |      0      |     11      |        2        |      28       |       0       |       5       |        1        |       3        |       0        |      133       |        0        |        0        |      0      |      0      |    1904     |
| 09:45:43 |  0  |     641     |     500     |      0      |      2      |        4        |      36       |       0       |       1       |        2        |       3        |       0        |       99       |        0        |        0        |      0      |      0      |    1428     |
| 09:45:44 |  0  |     895     |     727     |      0      |      0      |        3        |      50       |       0       |       2       |        2        |       2        |       0        |      114       |        0        |        0        |      0      |      0      |    1624     |
| 09:45:45 |  0  |     469     |     344     |      0      |      7      |        4        |      24       |       0       |       2       |        1        |       0        |       0        |       92       |        0        |        0        |      0      |      0      |    1288     |
| 09:45:46 |  0  |     451     |     323     |      0      |      2      |        2        |      24       |       0       |       0       |        1        |       2        |       0        |      100       |        0        |        0        |      0      |      0      |    1428     |
| 09:45:47 |  0  |     730     |     553     |      0      |      0      |        2        |      40       |       0       |       0       |        1        |       6        |       0        |      131       |        0        |        0        |      0      |      0      |    1918     |
| 09:45:48 |  0  |     551     |     384     |      0      |      3      |        7        |      27       |       0       |       1       |        4        |       4        |       0        |      132       |        0        |        0        |      0      |      0      |    1904     |
| 09:45:49 |  0  |     477     |     350     |      0      |      0      |        7        |      25       |       0       |       0       |        3        |       4        |       0        |       98       |        0        |        0        |      0      |      0      |    1428     |
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 09:45:50 |  0  |     345     |     223     |      0      |      1      |        0        |      16       |       0       |       0       |        0        |       2        |       0        |      103       |        0        |        0        |      0      |      0      |    1470     |
| 09:45:51 |  0  |     916     |     759     |      0      |     11      |        2        |      54       |       0       |       1       |        2        |       3        |       0        |       88       |        0        |        0        |      0      |      0      |    1274     |
| 09:45:52 |  0  |    1070     |     873     |      0      |     12      |        5        |      63       |       0       |       2       |        1        |       4        |       0        |      116       |        0        |        0        |      0      |      0      |    1680     |
| 09:45:53 |  0  |     894     |     731     |      0      |      3      |        3        |      52       |       0       |       2       |        1        |       3        |       0        |      103       |        0        |        0        |      0      |      0      |    1484     |
| 09:45:54 |  0  |     783     |     637     |      0      |      2      |        5        |      46       |       0       |       0       |        3        |       3        |       0        |       95       |        0        |        0        |      0      |      0      |    1372     |
| 09:45:55 |  0  |     881     |     707     |      0      |      7      |        8        |      50       |       0       |       1       |        6        |       5        |       0        |      111       |        0        |        0        |      0      |      0      |    1624     |
| 09:45:56 |  0  |     715     |     581     |      0      |      0      |        2        |      42       |       0       |       0       |        2        |       3        |       0        |       89       |        0        |        0        |      0      |      0      |    1288     |
| 09:45:57 |  0  |     710     |     551     |      0      |      6      |        6        |      38       |       0       |       1       |        2        |       1        |       0        |      113       |        0        |        0        |      0      |      0      |    1596     |
| 09:45:58 |  0  |     552     |     445     |      0      |      1      |        5        |      32       |       0       |       1       |        1        |       1        |       0        |       72       |        0        |        0        |      0      |      0      |    1022     |
| 09:45:59 |  0  |     571     |     432     |      0      |      2      |        4        |      31       |       0       |       0       |        4        |       3        |       0        |      103       |        0        |        0        |      0      |      0      |    1484     |
| 09:46:00 |  0  |     896     |     740     |      0      |      2      |        3        |      52       |       0       |       2       |        2        |       0        |       0        |      100       |        0        |        0        |      0      |      0      |    1400     |
| 09:46:01 |  0  |     649     |     412     |      0      |     36      |        4        |      29       |       0       |       4       |        1        |       2        |       0        |      166       |        0        |        0        |      0      |      0      |    2352     |
