Running. Waiting for incoming packets...
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 19:11:11 |  0  |     381     |     202     |      0      |      1      |        4        |      16       |       0       |       0       |        0        |       12       |       0        |      150       |        0        |        0        |      0      |      0      |    2268     |
| 19:11:12 |  0  |     316     |     182     |      0      |      0      |        3        |      13       |       0       |       0       |        1        |       10       |       0        |      111       |        0        |        0        |      0      |      0      |    1694     |
| 19:11:13 |  0  |     498     |     336     |      0      |      0      |        2        |      25       |       0       |       0       |        2        |       7        |       0        |      130       |        0        |        0        |      0      |      0      |    1918     |
| 19:11:14 |  0  |     279     |     140     |      0      |      0      |        1        |      10       |       0       |       0       |        1        |       6        |       0        |      123       |        0        |        0        |      0      |      0      |    1806     |
| 19:11:15 |  0  |     306     |     168     |      0      |      0      |        1        |      12       |       0       |       0       |        1        |       1        |       0        |      125       |        0        |        0        |      0      |      0      |    1764     |
| 19:11:16 |  0  |     515     |     378     |      0      |      0      |        3        |      27       |       0       |       0       |        1        |       8        |       0        |      102       |        0        |        0        |      0      |      0      |    1540     |
| 19:11:17 |  0  |     427     |     277     |      0      |      3      |        1        |      20       |       0       |       0       |        1        |       3        |       0        |      124       |        0        |        0        |      0      |      0      |    1778     |
| 19:11:18 |  0  |     318     |     182     |      0      |      0      |        0        |      13       |       0       |       0       |        0        |       2        |       0        |      121       |        0        |        0        |      0      |      0      |    1722     |
| 19:11:19 |  0  |     313     |     181     |      0      |      1      |        3        |      13       |       0       |       0       |        1        |       3        |       0        |      115       |        0        |        0        |      0      |      0      |    1652     |
| 19:11:20 |  0  |     446     |     290     |      0      |      4      |        3        |      21       |       0       |       0       |        3        |       3        |       0        |      128       |        0        |        0        |      0      |      0      |    1834     |
