Running. Waiting for incoming packets...
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 20:54:42 |  0  |     418     |     246     |      0      |     19      |        3        |      19       |       0       |       0       |        2        |       2        |       0        |      132       |        0        |        0        |      0      |      0      |    1876     |
| 20:54:43 |  0  |     459     |     286     |      0      |     22      |        1        |      21       |       0       |       1       |        1        |       3        |       0        |      126       |        0        |        0        |      0      |      0      |    1806     |
| 20:54:44 |  0  |     497     |     314     |      0      |     22      |        4        |      24       |       0       |       0       |        4        |       6        |       0        |      131       |        0        |        0        |      0      |      0      |    1918     |
| 20:54:45 |  0  |     303     |     143     |      0      |     14      |        2        |      10       |       0       |       2       |        1        |       4        |       0        |      130       |        0        |        0        |      0      |      0      |    1876     |
| 20:54:46 |  0  |     448     |     287     |      0      |     21      |        3        |      20       |       0       |       2       |        3        |       2        |       0        |      116       |        0        |        0        |      0      |      0      |    1652     |
| 20:54:47 |  0  |     383     |     224     |      0      |     14      |        3        |      15       |       0       |       2       |        3        |       7        |       0        |      121       |        0        |        0        |      0      |      0      |    1792     |
| 20:54:48 |  0  |     352     |     194     |      0      |     16      |        3        |      15       |       0       |       0       |        3        |       3        |       0        |      124       |        0        |        0        |      0      |      0      |    1778     |
| 20:54:49 |  0  |     356     |     194     |      0      |     16      |        4        |      16       |       0       |       0       |        3        |       3        |       0        |      127       |        0        |        0        |      0      |      0      |    1820     |
| 20:54:50 |  0  |     545     |     359     |      0      |     35      |        2        |      29       |       0       |       0       |        1        |       1        |       0        |      121       |        0        |        0        |      0      |      0      |    1708     |
| 20:54:51 |  0  |     482     |     314     |      0      |     22      |        1        |      24       |       0       |       0       |        1        |       4        |       0        |      118       |        0        |        0        |      0      |      0      |    1708     |
