Running. Waiting for incoming packets...
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 01:38:33 |  0  |     463     |     348     |      0      |      2      |        1        |      24       |       0       |       1       |        1        |       2        |       0        |       86       |        0        |        0        |      0      |      0      |    1232     |
| 01:38:34 |  0  |     847     |     686     |      0      |      0      |        8        |      49       |       0       |       0       |        2        |       5        |       0        |      107       |        0        |        0        |      0      |      0      |    1568     |
| 01:38:35 |  0  |     731     |     586     |      0      |      2      |        3        |      40       |       0       |       2       |        3        |       2        |       0        |       99       |        0        |        0        |      0      |      0      |    1414     |
| 01:38:36 |  0  |     738     |     595     |      0      |      5      |        5        |      43       |       0       |       1       |        2        |       3        |       0        |       91       |        0        |        0        |      0      |      0      |    1316     |
| 01:38:37 |  0  |     947     |     802     |      0      |      0      |        5        |      57       |       0       |       2       |        3        |       1        |       0        |       85       |        0        |        0        |      0      |      0      |    1204     |
| 01:38:38 |  0  |     697     |     602     |      0      |      8      |        7        |      42       |       0       |       0       |        6        |       1        |       0        |       44       |        0        |        0        |      0      |      0      |     630     |
| 01:38:39 |  0  |     613     |     480     |      0      |      2      |        3        |      35       |       0       |       0       |        2        |       2        |       0        |       94       |        0        |        0        |      0      |      0      |    1344     |
| 01:38:40 |  0  |     866     |     638     |      0      |     20      |        6        |      46       |       0       |       2       |        5        |       1        |       0        |      159       |        0        |        0        |      0      |      0      |    2240     |
| 01:38:41 |  0  |     763     |     595     |      0      |      7      |        7        |      43       |       0       |       2       |        3        |       3        |       0        |      113       |        0        |        0        |      0      |      0      |    1624     |
| 01:38:42 |  0  |     411     |     274     |      0      |      2      |        5        |      19       |       0       |       0       |        5        |       5        |       0        |      111       |        0        |        0        |      0      |      0      |    1624     |
| 01:38:43 |  0  |     727     |     543     |      0      |     17      |        4        |      39       |       0       |       1       |        2        |       1        |       0        |      126       |        0        |        0        |      0      |      0      |    1778     |
