Running. Waiting for incoming packets...
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 22:19:20 |  0  |     532     |     364     |      0      |      0      |        3        |      27       |       0       |       0       |        2        |       6        |       0        |      135       |        0        |        0        |      0      |      0      |    1974     |
| 22:19:21 |  0  |     461     |     322     |      0      |      0      |        1        |      23       |       0       |       0       |        1        |       4        |       0        |      112       |        0        |        0        |      0      |      0      |    1624     |
| 22:19:22 |  0  |     537     |     394     |      0      |      0      |        4        |      30       |       0       |       0       |        1        |       8        |       0        |      105       |        0        |        0        |      0      |      0      |    1582     |
| 22:19:23 |  0  |     577     |     416     |      0      |      2      |        6        |      30       |       0       |       0       |        3        |       6        |       0        |      123       |        0        |        0        |      0      |      0      |    1792     |
| 22:19:24 |  0  |     502     |     350     |      0      |      0      |        3        |      26       |       0       |       0       |        2        |       0        |       0        |      126       |        0        |        0        |      0      |      0      |    1778     |
| 22:19:25 |  0  |     629     |     451     |      0      |      3      |        6        |      33       |       0       |       0       |        4        |       6        |       0        |      136       |        0        |        0        |      0      |      0      |    1988     |
| 22:19:26 |  0  |     404     |     264     |      0      |      2      |        1        |      19       |       0       |       0       |        1        |       4        |       0        |      115       |        0        |        0        |      0      |      0      |    1666     |
| 22:19:27 |  0  |     449     |     307     |      0      |      1      |        2        |      22       |       0       |       0       |        2        |       8        |       0        |      111       |        0        |        0        |      0      |      0      |    1666     |
| 22:19:28 |  0  |     544     |     404     |      0      |      1      |        5        |      29       |       0       |       0       |        2        |       6        |       0        |      104       |        0        |        0        |      0      |      0      |    1540     |
| 22:19:29 |  0  |     853     |     685     |      0      |      1      |        2        |      49       |       0       |       0       |        2        |       8        |       0        |      110       |        0        |        0        |      0      |      0      |    1652     |
| 22:19:30 |  0  |     542     |     404     |      0      |      2      |        4        |      29       |       0       |       0       |        4        |       4        |       0        |      103       |        0        |        0        |      0      |      0      |    1498     |
| 22:19:31 |  0  |     247     |     126     |      0      |      0      |        0        |      10       |       0       |       0       |        1        |       2        |       0        |      109       |        0        |        0        |      0      |      0      |    1554     |
| 22:19:32 |  0  |     617     |     462     |      0      |      0      |        9        |      33       |       0       |       0       |        5        |       6        |       0        |      116       |        0        |        0        |      0      |      0      |    1708     |
| 22:19:33 |  0  |     525     |     395     |      0      |      2      |        4        |      29       |       0       |       0       |        1        |       7        |       0        |       92       |        0        |        0        |      0      |      0      |    1372     |
| 22:19:35 |  0  |     678     |     490     |      0      |      0      |        4        |      35       |       0       |       0       |        4        |       8        |       0        |      145       |        0        |        0        |      0      |      0      |    2156     |
| 22:19:36 |  0  |     900     |     713     |      0      |      1      |        4        |      50       |       0       |       0       |        5        |       5        |       0        |      131       |        0        |        0        |      0      |      0      |    1890     |
| 22:19:37 |  0  |     809     |     644     |      0      |      0      |        6        |      47       |       0       |       0       |        5        |       6        |       0        |      112       |        0        |        0        |      0      |      0      |    1666     |
| 22:19:38 |  0  |     548     |     387     |      0      |      0      |        3        |      29       |       0       |       0       |        1        |       3        |       0        |      129       |        0        |        0        |      0      |      0      |    1848     |
| 22:19:39 |  0  |     195     |     98      |      0      |      0      |        3        |       7       |       0       |       0       |        3        |       4        |       0        |       86       |        0        |        0        |      0      |      0      |    1260     |
| 22:19:40 |  0  |     482     |     356     |      0      |      1      |        8        |      26       |       0       |       0       |        6        |       1        |       0        |       98       |        0        |        0        |      0      |      0      |    1386     |
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
