Running. Waiting for incoming packets...
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 15:20:51 |  0  |     797     |     641     |      0      |     11      |        3        |      46       |       0       |       1       |        2        |       1        |       0        |       97       |        0        |        0        |      0      |      0      |    1372     |
| 15:20:52 |  0  |     553     |     432     |      0      |      0      |        6        |      31       |       0       |       1       |        2        |       6        |       0        |       83       |        0        |        0        |      0      |      0      |    1246     |
| 15:20:53 |  0  |     660     |     528     |      0      |      1      |        3        |      37       |       0       |       1       |        0        |       3        |       0        |       90       |        0        |        0        |      0      |      0      |    1302     |
| 15:20:54 |  0  |     710     |     573     |      0      |      1      |        5        |      43       |       0       |       0       |        2        |       2        |       0        |       91       |        0        |        0        |      0      |      0      |    1302     |
| 15:20:55 |  0  |     964     |     777     |      0      |     11      |       17        |      57       |       0       |       1       |        4        |       4        |       0        |      114       |        0        |        0        |      0      |      0      |    1652     |
| 15:20:56 |  0  |     529     |     392     |      0      |      0      |        6        |      27       |       0       |       1       |        4        |       1        |       0        |      108       |        0        |        0        |      0      |      0      |    1526     |
| 15:20:57 |  0  |     915     |     689     |      0      |     21      |        5        |      49       |       0       |       3       |        3        |       1        |       0        |      152       |        0        |        0        |      0      |      0      |    2142     |
| 15:20:58 |  0  |     529     |     415     |      0      |      5      |        2        |      30       |       0       |       1       |        3        |       2        |       0        |       76       |        0        |        0        |      0      |      0      |    1092     |
| 15:20:59 |  0  |     515     |     389     |      0      |      1      |       10        |      28       |       0       |       0       |        4        |       2        |       0        |       95       |        0        |        0        |      0      |      0      |    1358     |
| 15:21:00 |  0  |     704     |     567     |      0      |      4      |        7        |      40       |       0       |       0       |        5        |       1        |       0        |       92       |        0        |        0        |      0      |      0      |    1302     |
