Running. Waiting for incoming packets...
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 12:02:40 |  0  |     578     |     410     |      0      |     10      |        3        |      29       |       0       |       1       |        1        |       2        |       0        |      126       |        0        |        0        |      0      |      0      |    1792     |
| 12:02:41 |  0  |     659     |     518     |      0      |      1      |        9        |      39       |       0       |       0       |        5        |       5        |       0        |       96       |        0        |        0        |      0      |      0      |    1414     |
| 12:02:42 |  0  |     772     |     615     |      0      |      1      |        5        |      44       |       0       |       0       |        5        |       3        |       0        |      109       |        0        |        0        |      0      |      0      |    1554     |
| 12:02:43 |  0  |     616     |     482     |      0      |      1      |        3        |      35       |       0       |       0       |        0        |       2        |       0        |       96       |        0        |        0        |      0      |      0      |    1386     |
| 12:02:44 |  0  |     397     |     269     |      0      |      0      |        1        |      20       |       0       |       0       |        0        |       5        |       0        |      103       |        0        |        0        |      0      |      0      |    1512     |
| 12:02:45 |  0  |     435     |     294     |      0      |      0      |        2        |      21       |       0       |       0       |        2        |       2        |       0        |      118       |        0        |        0        |      0      |      0      |    1680     |
| 12:02:46 |  0  |     941     |     785     |      0      |      1      |        4        |      56       |       0       |       1       |        3        |       0        |       0        |       98       |        0        |        0        |      0      |      0      |    1372     |
| 12:02:47 |  0  |     545     |     409     |      0      |      0      |        5        |      31       |       0       |       0       |        3        |       1        |       0        |      104       |        0        |        0        |      0      |      0      |    1470     |
| 12:02:48 |  0  |     450     |     306     |      0      |      0      |        3        |      21       |       0       |       0       |        3        |       0        |       0        |      123       |        0        |        0        |      0      |      0      |    1722     |
| 12:02:49 |  0  |     696     |     573     |      0      |      1      |        2        |      41       |       0       |       0       |        2        |       3        |       0        |       78       |        0        |        0        |      0      |      0      |    1134     |
| 12:02:50 |  0  |     565     |     418     |      0      |      2      |        2        |      31       |       0       |       0       |        1        |       1        |       0        |      113       |        0        |        0        |      0      |      0      |    1596     |
| 12:02:51 |  0  |     544     |     421     |      0      |      0      |        8        |      32       |       0       |       0       |        3        |       0        |       0        |       91       |        0        |        0        |      0      |      0      |    1274     |
| 12:02:52 |  0  |     541     |     397     |      0      |      1      |        4        |      30       |       0       |       0       |        0        |       3        |       0        |      110       |        0        |        0        |      0      |      0      |    1582     |
| 12:02:53 |  0  |     652     |     504     |      0      |      0      |        8        |      36       |       0       |       0       |        5        |       1        |       0        |      111       |        0        |        0        |      0      |      0      |    1568     |
| 12:02:54 |  0  |     592     |     466     |      0      |      3      |        2        |      32       |       0       |       1       |        2        |       2        |       0        |       88       |        0        |        0        |      0      |      0      |    1260     |
| 12:02:55 |  0  |     514     |     384     |      0      |      3      |        7        |      28       |       0       |       0       |        3        |       2        |       0        |       97       |        0        |        0        |      0      |      0      |    1386     |
| 12:02:56 |  0  |     676     |     581     |      0      |      1      |        6        |      38       |       0       |       3       |        5        |       1        |       0        |       52       |        0        |        0        |      0      |      0      |     742     |
| 12:02:57 |  0  |     622     |     476     |      0      |      0      |        4        |      35       |       0       |       0       |        2        |       2        |       0        |      109       |        0        |        0        |      0      |      0      |    1554     |
| 12:02:58 |  0  |     475     |     364     |      0      |      0      |       10        |      26       |       0       |       0       |        6        |       4        |       0        |       81       |        0        |        0        |      0      |      0      |    1190     |
| 12:02:59 |  0  |     889     |     704     |      0      |      0      |        4        |      51       |       0       |       0       |        3        |       1        |       0        |      133       |        0        |        0        |      0      |      0      |    1876     |
