Running. Waiting for incoming packets...
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 20:40:35 |  0  |     597     |     437     |      0      |     25      |        3        |      29       |       0       |       5       |        2        |       1        |       0        |      100       |        0        |        0        |      0      |      0      |    1414     |
| 20:40:36 |  0  |     620     |     433     |      0      |     31      |        3        |      28       |       0       |       7       |        1        |       3        |       0        |      118       |        0        |        0        |      0      |      0      |    1694     |
| 20:40:37 |  0  |     461     |     310     |      0      |     20      |        7        |      22       |       0       |       2       |        5        |       4        |       0        |      103       |        0        |        0        |      0      |      0      |    1498     |
| 20:40:38 |  0  |     549     |     364     |      0      |     22      |        2        |      25       |       0       |       3       |        1        |       2        |       0        |      133       |        0        |        0        |      0      |      0      |    1890     |
| 20:40:39 |  0  |     394     |     251     |      0      |     15      |        0        |      17       |       0       |       2       |        0        |       4        |       0        |      105       |        0        |        0        |      0      |      0      |    1526     |
| 20:40:40 |  0  |     403     |     281     |      0      |     13      |        0        |      20       |       0       |       1       |        0        |       1        |       0        |       87       |        0        |        0        |      0      |      0      |    1232     |
| 20:40:41 |  0  |     494     |     314     |      0      |     22      |        1        |      24       |       0       |       0       |        1        |       3        |       0        |      131       |        0        |        0        |      0      |      0      |    1876     |
| 20:40:42 |  0  |     728     |     547     |      0      |     25      |        3        |      35       |       0       |       7       |        1        |       2        |       0        |      112       |        0        |        0        |      0      |      0      |    1596     |
| 20:40:43 |  0  |     463     |     316     |      0      |     17      |        5        |      23       |       0       |       1       |        4        |       2        |       0        |      104       |        0        |        0        |      0      |      0      |    1484     |
| 20:40:44 |  0  |     581     |     439     |      0      |     21      |        2        |      32       |       0       |       1       |        1        |       4        |       0        |       84       |        0        |        0        |      0      |      0      |    1232     |
| 20:40:45 |  0  |     656     |     509     |      0      |     23      |        5        |      35       |       0       |       3       |        5        |       2        |       0        |       84       |        0        |        0        |      0      |      0      |    1204     |
| 20:40:46 |  0  |     492     |     341     |      0      |     23      |        3        |      26       |       0       |       0       |        3        |       0        |       0        |      102       |        0        |        0        |      0      |      0      |    1428     |
| 20:40:47 |  0  |     556     |     383     |      0      |     23      |        0        |      28       |       0       |       1       |        0        |       3        |       0        |      118       |        0        |        0        |      0      |      0      |    1694     |
| 20:40:48 |  0  |     465     |     302     |      0      |     20      |        0        |      22       |       0       |       1       |        0        |       3        |       0        |      117       |        0        |        0        |      0      |      0      |    1680     |
| 20:40:49 |  0  |     284     |     150     |      0      |      4      |        1        |      10       |       0       |       1       |        1        |       1        |       0        |      118       |        0        |        0        |      0      |      0      |    1666     |
| 20:40:50 |  0  |     449     |     292     |      0      |     18      |        4        |      21       |       0       |       2       |        3        |       3        |       0        |      113       |        0        |        0        |      0      |      0      |    1624     |
| 20:40:51 |  0  |     565     |     370     |      0      |     25      |        5        |      26       |       0       |       2       |        3        |       0        |       0        |      142       |        0        |        0        |      0      |      0      |    1988     |
| 20:40:52 |  0  |     455     |     285     |      0      |     23      |        0        |      21       |       0       |       1       |        0        |       0        |       0        |      125       |        0        |        0        |      0      |      0      |    1750     |
| 20:40:53 |  0  |     449     |     278     |      0      |     17      |        0        |      21       |       0       |       1       |        0        |       0        |       0        |      132       |        0        |        0        |      0      |      0      |    1848     |
| 20:40:54 |  0  |     680     |     488     |      0      |     32      |        2        |      34       |       0       |       2       |        2        |       3        |       0        |      121       |        0        |        0        |      0      |      0      |    1736     |
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 20:40:55 |  0  |     858     |     640     |      0      |     32      |        3        |      46       |       0       |       2       |        3        |       1        |       0        |      137       |        0        |        0        |      0      |      0      |    1932     |
| 20:40:56 |  0  |     469     |     317     |      0      |     20      |        6        |      21       |       0       |       3       |        6        |       1        |       0        |      107       |        0        |        0        |      0      |      0      |    1512     |
| 20:40:57 |  0  |     558     |     375     |      0      |     17      |        2        |      24       |       0       |       4       |        2        |       3        |       0        |      135       |        0        |        0        |      0      |      0      |    1932     |
| 20:40:58 |  0  |     536     |     381     |      0      |     25      |        1        |      28       |       0       |       1       |        1        |       4        |       0        |       97       |        0        |        0        |      0      |      0      |    1414     |
| 20:40:59 |  0  |     371     |     237     |      0      |     15      |        2        |      18       |       0       |       0       |        2        |       1        |       0        |      100       |        0        |        0        |      0      |      0      |    1414     |
| 20:41:00 |  0  |     694     |     521     |      0      |     25      |        2        |      34       |       0       |       5       |        2        |       5        |       0        |      104       |        0        |        0        |      0      |      0      |    1526     |
| 20:41:01 |  0  |     268     |     114     |      0      |      3      |        3        |       7       |       0       |       1       |        2        |       5        |       0        |      138       |        0        |        0        |      0      |      0      |    2002     |
| 20:41:02 |  0  |     304     |     155     |      0      |     13      |        1        |      11       |       0       |       1       |        1        |       2        |       0        |      122       |        0        |        0        |      0      |      0      |    1736     |
| 20:41:03 |  0  |     739     |     558     |      0      |     30      |        5        |      38       |       0       |       4       |        5        |       3        |       0        |      106       |        0        |        0        |      0      |      0      |    1526     |
| 20:41:04 |  0  |     546     |     381     |      0      |     11      |        5        |      26       |       0       |       2       |        5        |       2        |       0        |      124       |        0        |        0        |      0      |      0      |    1764     |
| 20:41:05 |  0  |     576     |     406     |      0      |     28      |        3        |      25       |       0       |       7       |        2        |       3        |       0        |      107       |        0        |        0        |      0      |      0      |    1540     |
| 20:41:06 |  0  |     551     |     385     |      0      |     21      |        2        |      28       |       0       |       1       |        2        |       1        |       0        |      115       |        0        |        0        |      0      |      0      |    1624     |
| 20:41:07 |  0  |     595     |     405     |      0      |     27      |        1        |      25       |       0       |       6       |        0        |       8        |       0        |      124       |        0        |        0        |      0      |      0      |    1834     |
| 20:41:08 |  0  |     991     |     761     |      0      |     42      |        8        |      56       |       0       |       2       |        6        |       5        |       0        |      125       |        0        |        0        |      0      |      0      |    1834     |
| 20:41:09 |  0  |     797     |     589     |      0      |     27      |        2        |      40       |       0       |       4       |        2        |       2        |       0        |      135       |        0        |        0        |      0      |      0      |    1918     |
| 20:41:10 |  0  |     686     |     504     |      0      |     31      |        3        |      36       |       0       |       3       |        1        |       1        |       0        |      111       |        0        |        0        |      0      |      0      |    1568     |
| 20:41:11 |  0  |     729     |     574     |      0      |     17      |        3        |      39       |       0       |       4       |        2        |       1        |       0        |       94       |        0        |        0        |      0      |      0      |    1330     |
| 20:41:12 |  0  |     746     |     583     |      0      |     33      |        2        |      41       |       0       |       3       |        2        |       1        |       0        |       85       |        0        |        0        |      0      |      0      |    1190     |
| 20:41:13 |  0  |     685     |     499     |      0      |     25      |        3        |      33       |       0       |       5       |        2        |       2        |       0        |      121       |        0        |        0        |      0      |      0      |    1736     |
