Running. Waiting for incoming packets...
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 14:04:17 |  0  |     791     |     597     |      0      |      5      |        2        |      44       |       0       |       0       |        1        |       4        |       0        |      141       |        0        |        0        |      0      |      0      |    2030     |
| 14:04:18 |  0  |     249     |     110     |      0      |      2      |        0        |       8       |       0       |       0       |        0        |       4        |       0        |      125       |        0        |        0        |      0      |      0      |    1806     |
| 14:04:19 |  0  |     332     |     210     |      0      |      0      |        4        |      15       |       0       |       0       |        2        |       2        |       0        |      105       |        0        |        0        |      0      |      0      |    1498     |
| 14:04:20 |  0  |     328     |     210     |      0      |      0      |        3        |      15       |       0       |       0       |        3        |       2        |       0        |      101       |        0        |        0        |      0      |      0      |    1442     |
| 14:04:21 |  0  |     282     |     70      |      0      |      0      |        0        |       5       |       0       |       0       |        0        |       5        |       0        |      202       |        0        |        0        |      0      |      0      |    2898     |
| 14:04:22 |  0  |     393     |     243     |      0      |      1      |        1        |      18       |       0       |       0       |        0        |       5        |       0        |      126       |        0        |        0        |      0      |      0      |    1834     |
| 14:04:23 |  0  |     331     |     210     |      0      |      0      |        5        |      15       |       0       |       0       |        1        |       6        |       0        |      100       |        0        |        0        |      0      |      0      |    1484     |
| 14:04:24 |  0  |     203     |     84      |      0      |      0      |        3        |       6       |       0       |       0       |        1        |       6        |       0        |      107       |        0        |        0        |      0      |      0      |    1582     |
| 14:04:25 |  0  |     460     |     294     |      0      |      1      |        3        |      22       |       0       |       0       |        2        |       8        |       0        |      135       |        0        |        0        |      0      |      0      |    2002     |
| 14:04:26 |  0  |     495     |     364     |      0      |      0      |        2        |      26       |       0       |       0       |        2        |       4        |       0        |      101       |        0        |        0        |      0      |      0      |    1470     |
| 14:04:27 |  0  |     532     |     396     |      0      |      2      |        5        |      29       |       0       |       0       |        4        |       3        |       0        |      102       |        0        |        0        |      0      |      0      |    1470     |
| 14:04:28 |  0  |     490     |     362     |      0      |      1      |        8        |      25       |       0       |       0       |        6        |       3        |       0        |       99       |        0        |        0        |      0      |      0      |    1428     |
| 14:04:29 |  0  |     453     |     333     |      0      |      3      |        3        |      24       |       0       |       0       |        1        |       2        |       0        |       91       |        0        |        0        |      0      |      0      |    1302     |
| 14:04:30 |  0  |     742     |     597     |      0      |      0      |        6        |      44       |       0       |       0       |        2        |       3        |       0        |       98       |        0        |        0        |      0      |      0      |    1414     |
| 14:04:31 |  0  |     391     |     229     |      0      |      0      |        4        |      18       |       0       |       0       |        2        |       9        |       0        |      135       |        0        |        0        |      0      |      0      |    2016     |
| 14:04:32 |  0  |     592     |     430     |      0      |      1      |        4        |      30       |       0       |       0       |        4        |       4        |       0        |      127       |        0        |        0        |      0      |      0      |    1834     |
| 14:04:33 |  0  |     458     |     307     |      0      |      0      |        3        |      22       |       0       |       0       |        0        |       6        |       0        |      123       |        0        |        0        |      0      |      0      |    1806     |
| 14:04:34 |  0  |     480     |     335     |      0      |      1      |        1        |      25       |       0       |       0       |        0        |       5        |       0        |      114       |        0        |        0        |      0      |      0      |    1666     |
| 14:04:35 |  0  |     566     |     419     |      0      |      1      |        1        |      30       |       0       |       0       |        1        |       4        |       0        |      112       |        0        |        0        |      0      |      0      |    1624     |
| 14:04:36 |  0  |     390     |     271     |      0      |      0      |        3        |      19       |       0       |       0       |        3        |       5        |       0        |       95       |        0        |        0        |      0      |      0      |    1400     |
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 14:04:37 |  0  |     388     |     264     |      0      |      0      |        4        |      18       |       0       |       0       |        4        |       6        |       0        |      100       |        0        |        0        |      0      |      0      |    1484     |
| 14:04:38 |  0  |     398     |     252     |      0      |      0      |        0        |      18       |       0       |       0       |        0        |       5        |       0        |      123       |        0        |        0        |      0      |      0      |    1792     |
| 14:04:39 |  0  |     617     |     432     |      0      |      2      |        5        |      30       |       0       |       1       |        5        |       8        |       0        |      144       |        0        |        0        |      0      |      0      |    2128     |
| 14:04:40 |  0  |     571     |     406     |      0      |      0      |        4        |      29       |       0       |       0       |        2        |       9        |       0        |      127       |        0        |        0        |      0      |      0      |    1904     |
| 14:04:41 |  0  |     417     |     258     |      0      |      0      |        3        |      19       |       0       |       0       |        2        |       7        |       0        |      133       |        0        |        0        |      0      |      0      |    1960     |
| 14:04:42 |  0  |     957     |     791     |      0      |      0      |        7        |      57       |       0       |       0       |        3        |       5        |       0        |      104       |        0        |        0        |      0      |      0      |    1526     |
| 14:04:43 |  0  |     390     |     280     |      0      |      0      |        5        |      21       |       0       |       0       |        4        |       4        |       0        |       85       |        0        |        0        |      0      |      0      |    1246     |
| 14:04:44 |  0  |     466     |     294     |      0      |      0      |        4        |      21       |       0       |       0       |        2        |       8        |       0        |      143       |        0        |        0        |      0      |      0      |    2114     |
| 14:04:45 |  0  |     299     |     156     |      0      |      0      |        2        |      11       |       0       |       0       |        2        |       7        |       0        |      125       |        0        |        0        |      0      |      0      |    1848     |
| 14:04:46 |  0  |     380     |     250     |      0      |      0      |        5        |      18       |       0       |       0       |        3        |       3        |       0        |      109       |        0        |        0        |      0      |      0      |    1568     |
| 14:04:47 |  0  |     553     |     430     |      0      |      0      |        5        |      30       |       0       |       0       |        5        |       5        |       0        |       88       |        0        |        0        |      0      |      0      |    1302     |
| 14:04:48 |  0  |     566     |     415     |      0      |      0      |        3        |      30       |       0       |       0       |        2        |       6        |       0        |      115       |        0        |        0        |      0      |      0      |    1694     |
| 14:04:49 |  0  |     478     |     292     |      0      |      1      |        4        |      20       |       0       |       0       |        4        |       3        |       0        |      162       |        0        |        0        |      0      |      0      |    2310     |
