Running. Waiting for incoming packets...
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 19:49:32 |  0  |     474     |     332     |      0      |      3      |        3        |      23       |       0       |       1       |        2        |       4        |       0        |      111       |        0        |        0        |      0      |      0      |    1610     |
| 19:49:33 |  0  |     480     |     342     |      0      |      6      |        5        |      24       |       0       |       1       |        3        |       1        |       0        |      106       |        0        |        0        |      0      |      0      |    1498     |
| 19:49:34 |  0  |     844     |     690     |      0      |      2      |        6        |      48       |       0       |       2       |        4        |       2        |       0        |      100       |        0        |        0        |      0      |      0      |    1428     |
| 19:49:35 |  0  |     687     |     540     |      0      |      6      |        2        |      38       |       0       |       1       |        0        |       3        |       0        |       99       |        0        |        0        |      0      |      0      |    1428     |
| 19:49:36 |  0  |     620     |     438     |      0      |     13      |        4        |      33       |       0       |       0       |        1        |       3        |       0        |      133       |        0        |        0        |      0      |      0      |    1904     |
| 19:49:37 |  0  |     483     |     350     |      0      |      0      |        0        |      25       |       0       |       0       |        0        |       3        |       0        |      105       |        0        |        0        |      0      |      0      |    1512     |
| 19:49:38 |  0  |     661     |     494     |      0      |      1      |        6        |      36       |       0       |       0       |        6        |       7        |       0        |      123       |        0        |        0        |      0      |      0      |    1820     |
| 19:49:39 |  0  |     630     |     437     |      0      |     11      |        2        |      30       |       0       |       2       |        2        |       1        |       0        |      149       |        0        |        0        |      0      |      0      |    2100     |
| 19:49:40 |  0  |     388     |     273     |      0      |      2      |        1        |      17       |       0       |       2       |        1        |       1        |       0        |       93       |        0        |        0        |      0      |      0      |    1316     |
| 19:49:41 |  0  |     735     |     561     |      0      |     15      |        7        |      40       |       0       |       1       |        5        |       2        |       0        |      116       |        0        |        0        |      0      |      0      |    1638     |
| 19:49:42 |  0  |     405     |     257     |      0      |      9      |        0        |      19       |       0       |       0       |        0        |       3        |       0        |      117       |        0        |        0        |      0      |      0      |    1694     |
