Running. Waiting for incoming packets...
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 02:00:59 |  0  |     586     |     298     |      0      |     94      |        2        |      21       |       0       |       7       |        2        |       2        |       1        |      163       |        0        |        0        |      0      |      0      |    2324     |
| 02:01:00 |  0  |     609     |     454     |      0      |     22      |        1        |      31       |       0       |       3       |        1        |       1        |       0        |       98       |        0        |        0        |      0      |      0      |    1386     |
| 02:01:01 |  0  |     310     |     175     |      0      |      7      |        1        |      11       |       0       |       2       |        1        |       2        |       0        |      113       |        0        |        0        |      0      |      0      |    1610     |
| 02:01:02 |  0  |     714     |     530     |      0      |     49      |        3        |      38       |       0       |       3       |        3        |       2        |       0        |       92       |        0        |        0        |      0      |      0      |    1316     |
| 02:01:03 |  0  |     386     |     231     |      0      |     21      |        1        |      16       |       0       |       2       |        1        |       2        |       0        |      114       |        0        |        0        |      0      |      0      |    1624     |
| 02:01:04 |  0  |     555     |     383     |      0      |     27      |        1        |      26       |       0       |       4       |        0        |       3        |       0        |      112       |        0        |        0        |      0      |      0      |    1610     |
| 02:01:05 |  0  |     552     |     403     |      0      |     33      |        2        |      27       |       0       |       5       |        1        |       2        |       0        |       82       |        0        |        0        |      0      |      0      |    1176     |
| 02:01:06 |  0  |     285     |     158     |      0      |     10      |        0        |      12       |       0       |       0       |        0        |       2        |       0        |      103       |        0        |        0        |      0      |      0      |    1470     |
| 02:01:07 |  0  |     475     |     321     |      0      |     15      |        1        |      23       |       0       |       1       |        1        |       6        |       0        |      109       |        0        |        0        |      0      |      0      |    1610     |
| 02:01:08 |  0  |     361     |     221     |      0      |     15      |        2        |      14       |       0       |       3       |        1        |       3        |       0        |      105       |        0        |        0        |      0      |      0      |    1512     |
| 02:01:09 |  0  |     779     |     569     |      0      |     33      |        2        |      38       |       0       |       5       |        2        |       2        |       0        |      132       |        0        |        0        |      0      |      0      |    1862     |
| 02:01:10 |  0  |     451     |     331     |      0      |     19      |        0        |      22       |       0       |       3       |        0        |       3        |       0        |       73       |        0        |        0        |      0      |      0      |    1078     |
| 02:01:11 |  0  |     706     |     531     |      0      |     29      |        0        |      35       |       0       |       5       |        0        |       4        |       0        |      102       |        0        |        0        |      0      |      0      |    1470     |
| 02:01:12 |  0  |     574     |     418     |      0      |     16      |        1        |      29       |       0       |       2       |        1        |       4        |       0        |      105       |        0        |        0        |      0      |      0      |    1540     |
| 02:01:13 |  0  |     430     |     282     |      0      |     17      |        4        |      22       |       0       |       1       |        2        |       5        |       0        |      103       |        0        |        0        |      0      |      0      |    1512     |
| 02:01:14 |  0  |    1073     |     846     |      0      |     55      |        4        |      62       |       0       |       3       |        2        |       5        |       0        |      102       |        0        |        0        |      0      |      0      |    1498     |
| 02:01:15 |  0  |     119     |      0      |      0      |      0      |        0        |       0       |       0       |       0       |        0        |       2        |       0        |      117       |        0        |        0        |      0      |      0      |    1666     |
| 02:01:16 |  0  |     802     |     620     |      0      |     34      |        7        |      45       |       0       |       3       |        5        |       3        |       0        |       97       |        0        |        0        |      0      |      0      |    1400     |
| 02:01:17 |  0  |     693     |     482     |      0      |     36      |        4        |      36       |       0       |       1       |        4        |       1        |       0        |      137       |        0        |        0        |      0      |      0      |    1932     |
| 02:01:18 |  0  |     547     |     377     |      0      |     31      |        7        |      28       |       0       |       3       |        4        |       0        |       0        |      108       |        0        |        0        |      0      |      0      |    1512     |
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 02:01:19 |  0  |     835     |     635     |      0      |     37      |        3        |      47       |       0       |       2       |        1        |       3        |       0        |      111       |        0        |        0        |      0      |      0      |    1596     |
| 02:01:20 |  0  |     183     |     54      |      0      |      2      |        0        |       4       |       0       |       0       |        0        |       0        |       0        |      123       |        0        |        0        |      0      |      0      |    1722     |
| 02:01:21 |  0  |     432     |     309     |      0      |     25      |        2        |      24       |       0       |       0       |        1        |       1        |       0        |       73       |        0        |        0        |      0      |      0      |    1036     |
| 02:01:22 |  0  |     478     |     359     |      0      |     19      |        6        |      25       |       0       |       2       |        6        |       2        |       0        |       71       |        0        |        0        |      0      |      0      |    1022     |
| 02:01:23 |  0  |     703     |     521     |      0      |     20      |        5        |      30       |       0       |       9       |        3        |       1        |       0        |      122       |        0        |        0        |      0      |      0      |    1722     |
| 02:01:24 |  0  |     494     |     345     |      0      |     19      |        0        |      24       |       0       |       2       |        0        |       3        |       0        |      101       |        0        |        0        |      0      |      0      |    1456     |
| 02:01:25 |  0  |     521     |     364     |      0      |     21      |        3        |      26       |       0       |       2       |        2        |       5        |       0        |      103       |        0        |        0        |      0      |      0      |    1512     |
| 02:01:26 |  0  |     616     |     411     |      0      |     26      |        3        |      26       |       0       |       7       |        2        |       6        |       0        |      140       |        0        |        0        |      0      |      0      |    2044     |
| 02:01:27 |  0  |     479     |     342     |      0      |     29      |        5        |      25       |       0       |       2       |        3        |       7        |       0        |       74       |        0        |        0        |      0      |      0      |    1134     |
| 02:01:28 |  0  |     288     |     164     |      0      |      4      |        0        |      10       |       0       |       2       |        0        |       0        |       0        |      108       |        0        |        0        |      0      |      0      |    1512     |
| 02:01:29 |  0  |     544     |     355     |      0      |     25      |        2        |      26       |       0       |       2       |        1        |       2        |       0        |      134       |        0        |        0        |      0      |      0      |    1904     |
| 02:01:30 |  0  |     615     |     438     |      0      |     30      |        3        |      31       |       0       |       3       |        1        |       3        |       0        |      110       |        0        |        0        |      0      |      0      |    1582     |
| 02:01:31 |  0  |     534     |     389     |      0      |     17      |        2        |      27       |       0       |       2       |        2        |       1        |       0        |       98       |        0        |        0        |      0      |      0      |    1386     |
| 02:01:32 |  0  |     540     |     385     |      0      |     19      |        1        |      28       |       0       |       1       |        0        |       2        |       0        |      105       |        0        |        0        |      0      |      0      |    1498     |
