Running. Waiting for incoming packets...
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 01:56:59 |  0  |     338     |     199     |      0      |      0      |        3        |      16       |       0       |       0       |        2        |       3        |       0        |      120       |        0        |        0        |      0      |      0      |    1722     |
| 01:57:00 |  0  |     680     |     546     |      0      |      0      |        0        |      39       |       0       |       0       |        0        |       7        |       0        |       88       |        0        |        0        |      0      |      0      |    1330     |
| 01:57:01 |  0  |     293     |     196     |      0      |      0      |        2        |      13       |       0       |       1       |        2        |       1        |       0        |       82       |        0        |        0        |      0      |      0      |    1162     |
| 01:57:02 |  0  |     433     |     266     |      0      |      0      |        5        |      19       |       0       |       0       |        5        |       3        |       0        |      145       |        0        |        0        |      0      |      0      |    2072     |
| 01:57:03 |  0  |     346     |     238     |      0      |      0      |        0        |      17       |       0       |       0       |        0        |       3        |       0        |       88       |        0        |        0        |      0      |      0      |    1274     |
| 01:57:04 |  0  |     462     |     325     |      0      |      1      |        0        |      24       |       0       |       0       |        0        |       0        |       0        |      112       |        0        |        0        |      0      |      0      |    1568     |
| 01:57:05 |  0  |     394     |     269     |      0      |      0      |        6        |      20       |       0       |       0       |        2        |       2        |       0        |      103       |        0        |        0        |      0      |      0      |    1470     |
| 01:57:06 |  0  |     749     |     570     |      0      |      4      |        3        |      41       |       0       |       0       |        3        |       3        |       0        |      131       |        0        |        0        |      0      |      0      |    1876     |
| 01:57:07 |  0  |     298     |     182     |      0      |      0      |        1        |      13       |       0       |       0       |        1        |       2        |       0        |      101       |        0        |        0        |      0      |      0      |    1442     |
| 01:57:08 |  0  |     883     |     725     |      0      |      3      |        1        |      51       |       0       |       1       |        1        |       2        |       0        |      101       |        0        |        0        |      0      |      0      |    1442     |
| 01:57:09 |  0  |     365     |     238     |      0      |      0      |        0        |      17       |       0       |       0       |        0        |       3        |       0        |      107       |        0        |        0        |      0      |      0      |    1540     |
| 01:57:10 |  0  |     839     |     686     |      0      |      0      |        3        |      49       |       0       |       0       |        3        |       3        |       0        |      101       |        0        |        0        |      0      |      0      |    1456     |
| 01:57:11 |  0  |     417     |     294     |      0      |      0      |        5        |      21       |       0       |       0       |        3        |       1        |       0        |      101       |        0        |        0        |      0      |      0      |    1428     |
| 01:57:12 |  0  |     468     |     336     |      0      |      0      |        5        |      24       |       0       |       0       |        5        |       3        |       0        |      105       |        0        |        0        |      0      |      0      |    1512     |
| 01:57:13 |  0  |     536     |     399     |      0      |      7      |        1        |      27       |       0       |       2       |        1        |       4        |       0        |       97       |        0        |        0        |      0      |      0      |    1414     |
| 01:57:14 |  0  |     438     |     300     |      0      |      0      |        6        |      22       |       0       |       0       |        5        |       5        |       0        |      111       |        0        |        0        |      0      |      0      |    1624     |
| 01:57:15 |  0  |     863     |     699     |      0      |      1      |        6        |      51       |       0       |       0       |        5        |       2        |       0        |      110       |        0        |        0        |      0      |      0      |    1568     |
| 01:57:16 |  0  |     578     |     448     |      0      |      0      |        2        |      32       |       0       |       0       |        2        |       3        |       0        |       95       |        0        |        0        |      0      |      0      |    1372     |
| 01:57:17 |  0  |     585     |     438     |      0      |      1      |        2        |      32       |       0       |       0       |        1        |       4        |       0        |      110       |        0        |        0        |      0      |      0      |    1596     |
| 01:57:18 |  0  |     715     |     590     |      0      |      0      |        3        |      43       |       0       |       0       |        2        |       3        |       0        |       79       |        0        |        0        |      0      |      0      |    1148     |
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 01:57:19 |  0  |     242     |     85      |      0      |      0      |        1        |       7       |       0       |       0       |        0        |       4        |       0        |      146       |        0        |        0        |      0      |      0      |    2100     |
| 01:57:20 |  0  |     575     |     442     |      0      |      0      |        6        |      33       |       0       |       0       |        3        |       6        |       0        |       94       |        0        |        0        |      0      |      0      |    1400     |
| 01:57:21 |  0  |     459     |     319     |      0      |      0      |        6        |      23       |       0       |       0       |        5        |       5        |       0        |      112       |        0        |        0        |      0      |      0      |    1638     |
| 01:57:22 |  0  |     881     |     744     |      0      |      0      |        3        |      54       |       0       |       0       |        1        |       2        |       0        |       81       |        0        |        0        |      0      |      0      |    1162     |
| 01:57:23 |  0  |     800     |     638     |      0      |      1      |       10        |      48       |       0       |       0       |        3        |       2        |       0        |      111       |        0        |        0        |      0      |      0      |    1582     |
| 01:57:24 |  0  |     299     |     196     |      0      |      0      |        1        |      14       |       0       |       0       |        1        |       1        |       0        |       88       |        0        |        0        |      0      |      0      |    1246     |
| 01:57:25 |  0  |     598     |     464     |      0      |      0      |        6        |      33       |       0       |       0       |        5        |       5        |       0        |       96       |        0        |        0        |      0      |      0      |    1414     |
| 01:57:26 |  0  |     512     |     370     |      0      |      0      |        6        |      29       |       0       |       0       |        2        |       5        |       0        |      108       |        0        |        0        |      0      |      0      |    1582     |
| 01:57:27 |  0  |     589     |     443     |      0      |      0      |        8        |      32       |       0       |       0       |        4        |       3        |       0        |      111       |        0        |        0        |      0      |      0      |    1596     |
| 01:57:28 |  0  |     586     |     450     |      0      |      1      |        5        |      33       |       0       |       0       |        4        |       5        |       0        |       97       |        0        |        0        |      0      |      0      |    1428     |
| 01:57:29 |  0  |     726     |     586     |      0      |      2      |        7        |      42       |       0       |       0       |        3        |       2        |       0        |       94       |        0        |        0        |      0      |      0      |    1344     |
| 01:57:30 |  0  |     889     |     738     |      0      |      1      |        5        |      54       |       0       |       0       |        3        |       0        |       0        |       96       |        0        |        0        |      0      |      0      |    1344     |
| 01:57:31 |  0  |     737     |     602     |      0      |      0      |        6        |      44       |       0       |       0       |        5        |       4        |       0        |       87       |        0        |        0        |      0      |      0      |    1274     |
| 01:57:32 |  0  |     543     |     377     |      0      |      1      |        0        |      27       |       0       |       0       |        0        |       5        |       0        |      133       |        0        |        0        |      0      |      0      |    1932     |
| 01:57:33 |  0  |     983     |     797     |      0      |      8      |        9        |      56       |       0       |       3       |        7        |       2        |       0        |      117       |        0        |        0        |      0      |      0      |    1666     |
| 01:57:34 |  0  |     938     |     774     |      0      |      0      |       10        |      56       |       0       |       0       |        7        |       1        |       0        |      107       |        0        |        0        |      0      |      0      |    1512     |
