id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
1,0.0,2.776445777581272,2.0349239180965846,4.303597249480127,7.674068313486761,6.155700062625053,3.1055004673190463,3.250946856309226,5.099352211129979,5.08992578464268,4.36451568777518,3.857823571689473,4.836111440213106,6.289317536207262,4.865803500066497,9.5112188946896,5.621054716960182,6.471090723427775,5.6156770160896645,6.510834141033951,7.874608236172818,6.203159606395021,7.168009456407076,6.4333500135097355,7.089843336327272,6.909184161842206,9.45906962452078,6.778554980806094,10.020112508079553,6.945132416768198,6.971724796240555,7.337909245887637,8.529743524838175,7.573903032195013,7.314675783333969,7.2489353381586525,8.12641077250221,7.577698812252113,10.204171096484336,7.75059502825126,7.981439660759856,7.812452371448283,8.26997132996907,7.960809636147563,9.716044439894578,9.205275947206033,8.305254065243322,8.318345452348435,8.57318826707654,10.179927885375106,9.268259219381152,9.389557722766419,12.300992999478227,9.46938822199886,9.744025542515947,10.35877283066879,10.145714944446098,10.030709134104994,11.138991361876178,10.45937033150872,11.014935830952464,11.158857117173326,11.437100363735434,11.429265800954116,11.605054744498576,12.86498632222555,13.067676201877497,13.17045405637154,22.388978702382214,31.096363805736072
2,2.776445777581272,0.0,1.5503205524487405,5.62347555388584,5.290673148588465,3.653735140963353,0.8081146076104802,1.0975430264814363,6.087919232448354,2.3264448025864186,4.922881115111687,1.9779798726776205,4.439514475783223,3.528622684211177,2.9963373564970923,6.806832480889015,3.322600278030693,3.7907949878446803,5.103643628716187,6.429382387691804,5.10529222766228,5.461483800549522,7.204903681237844,4.6749113092587455,4.658825257846668,4.6382159701874714,9.93453963349697,5.641851928688093,7.245133859348796,4.879095877345382,6.0616259700998665,6.69451047010438,5.838118709607019,5.245124276180508,5.3244192860372745,5.6491562949980505,7.697621955206493,5.479138361717294,7.432662537598396,6.62250838780769,5.8110712318963085,5.911165725980367,5.910509622286087,6.248153007368388,7.037380483737589,6.64874762199386,6.754672714424561,6.8306780160618645,6.772641616765972,9.97721562261272,7.8136082894861705,8.13265776770902,9.543246720204872,7.819613053173611,7.583000237963485,7.897989843391666,7.852717174145965,8.166990555215346,10.430286885771292,8.882337344799199,10.116560347195287,10.115481414636612,9.207562545164231,9.695695432858253,10.189967288259282,10.599897534698277,10.877101411727155,12.026947824467332,19.635180890865627,28.41359722357048
3,2.0349239180965846,1.5503205524487405,0.0,4.074624280826643,6.82868849253614,5.1796027393987565,1.3504008587855758,1.3747833677744523,4.570320041040501,3.675513982464633,3.4567207549176455,1.8332085029920067,3.281711018758439,4.60956925305298,2.831133459066841,8.179701269271066,3.6184581463218595,4.643552598166669,4.02825369266342,5.201405706983683,6.195941622201229,4.517082104004774,5.9477568416693485,4.4207089224467255,5.101573880916005,4.887364484139984,8.5687444407477,4.937803620600661,8.431166003424801,4.910241174787884,5.226855151603038,5.726105521356998,6.679685911445629,5.557113484448377,5.282898135897681,5.275035346279075,6.6415726466559555,5.542786310929355,8.510859219737517,5.930004318602477,5.947361550320535,5.790330533318403,6.255016450856441,5.969410750293804,7.840292533951969,7.247243812073244,6.354194643819071,6.38454196273313,6.569492813920984,8.849222659097396,7.352672732907837,7.540574858848313,10.536582843078872,7.502236178220494,7.709110636555201,8.358484351500124,8.116011459489087,8.02285768442442,9.541137473335025,8.51671389508747,9.326289641193425,9.407944432359175,9.402614017368228,9.452004050879598,9.717412780782476,10.831131921851808,11.032937540389627,11.390312249368273,20.874596014449747,29.180222857884335
4,4.303597249480127,5.62347555388584,4.074624280826643,0.0,10.869828248097003,9.20855656879699,5.245391449865183,5.1191446596184695,0.945513261461286,7.555042227057885,1.4333898903580957,4.909324587953034,3.0278629130802663,8.127515971147787,5.218803325900148,11.93231885511594,6.325426095131979,7.86829797258325,3.4656882659016355,3.318358431374263,9.591451568704745,4.117156152338287,3.6460797914651613,5.877328858780421,7.6391134693396765,7.148027466157409,5.308824573000361,5.07931250612172,11.861903172145018,6.768203508415888,4.85117014180746,4.703492408139075,9.644025119749807,7.775416566117654,6.890482330367521,6.150068846422496,5.010005618616732,7.294070470082223,11.751234515624308,5.739135471774084,7.750466826488299,7.093567706258949,8.401559990668838,6.864578160513269,10.634792016112836,9.726739296310457,6.8474310942178995,6.751270178249335,7.497863137635458,6.541989379244833,7.458063111995429,7.239512461670785,13.530812391601092,7.957528711853875,9.178475830662352,10.45014280136262,9.826169893366087,8.820967555292233,7.995997097341556,8.674051390062342,8.129359742737389,8.459010370679538,10.817351848501742,9.801892157130847,9.418527753781785,12.19953081157913,12.209366850748369,10.444152283547602,24.194648962732803,31.30277070491351
5,7.674068313486761,5.290673148588465,6.82868849253614,10.869828248097003,0.0,1.664633240114978,5.634312359945236,5.793695881455024,11.2328371401417,3.46608765424682,9.99093199090348,6.266242710938656,9.067093536721034,3.8104778169176656,6.642148842855923,2.77772764358236,5.932445210707396,4.5775149545184535,9.509334684105623,10.971304894312812,3.811745622658692,9.584344794319506,11.751284171652543,7.68715346236969,6.01986768709155,6.526566552237977,14.614039330154455,9.276436274469253,4.2673604236086815,7.1820677158511765,9.877284946962451,10.690190774918833,5.169861463894554,6.657620073376198,7.6170413375947605,8.59629142755517,11.773832671482342,7.4512584548636775,4.967369587707328,10.04517764903688,7.4626266502190575,8.190774669167823,6.927973892278732,8.811497725844507,5.976716039016841,6.526688313653147,9.48492924905019,9.653135680061283,9.011372490367068,14.058985470806487,10.482756435419883,11.077030759616859,6.9423913535234,10.119538999834248,8.697056605745756,7.843809233541933,8.46977834358079,9.92798972482697,13.876333837253437,11.124984124378813,13.332343902158398,13.11499498444405,9.732643626028345,11.473148164602447,12.54729526095286,10.759021232650603,11.245254897408882,14.663264387571715,15.286823371136046,25.622113374284073
6,6.155700062625053,3.653735140963353,5.1796027393987565,9.20855656879699,1.664633240114978,0.0,3.9700360953241884,4.129790911298155,9.56861587644859,1.8565780740057467,8.328815943130628,4.626495128461495,7.437984374452038,2.581771191934806,5.0780803762556515,3.534257539539486,4.481850066617444,3.3705371369061643,7.910350928339918,9.3657576599346,3.2301515129067235,8.025810188874052,10.149574679003086,6.266436322170418,4.850958418166567,5.272267979413012,13.00368973808945,7.791445665418594,4.562386043905774,5.878500404914278,8.372188850511968,9.165881073256054,4.5470165211276505,5.529815220965608,6.3389729505661245,7.221089760860402,10.247003587849433,6.237390089083943,5.075011277080676,8.61391763473081,6.327120996886716,6.942065121251414,5.925852271689976,7.523479917759541,5.581560286978314,5.8423490559449185,8.181388692960352,8.33431287534011,7.8035246186738885,12.548221005417894,9.217674776205547,9.763193182504192,7.22378050157693,8.930853547827299,7.76417417642064,7.220259812758747,7.669271175580873,8.86682394847437,12.491749447312719,9.974228542693393,11.991932329313158,11.820125650002955,9.008389269489099,10.447310281506674,11.3954562871941,10.176915593935272,10.6115881437467,13.471982199544765,16.433045650447834,26.19162567109936
7,3.1055004673190463,0.8081146076104802,1.3504008587855758,5.245391449865183,5.634312359945236,3.9700360953241884,0.0,0.2897616097776915,5.606644661438135,2.3485900175032595,4.386029345053362,1.1699585873369769,3.7301526442412336,3.2734015643876098,2.199598644737945,6.839228997685016,2.632622534614068,3.3735110101537464,4.359420553423506,5.723644026540402,4.864673106629923,4.684833129441891,6.506080444875321,3.8830957692257764,4.043835693836822,3.953770517447864,9.279656764937405,4.8370443502900065,7.087305334909231,4.137842132136192,5.266333218342208,5.915883112669436,5.429845723599462,4.587524669659741,4.570937814107019,4.8495975193878,6.932805373937957,4.7504726784867835,7.1880990858543665,5.815858412870143,5.1037196666632125,5.145974613402506,5.269643098916957,5.460377562221898,6.61214203501173,6.11667931095813,5.95558085016344,6.028284492002608,5.997305866336244,9.223846948947283,7.01157665679476,7.325023486990059,9.241903307109617,7.031287652988767,6.882285564751457,7.311926595706126,7.194546193846694,7.406045179976998,9.633162752363804,8.090301860411248,9.311823584217764,9.307734540568623,8.532500888528883,8.921142615689769,9.389409821733588,9.939629788844675,10.194422478219895,11.219268369630207,19.528122090431268,27.990881867315668
8,3.250946856309226,1.0975430264814363,1.3747833677744523,5.1191446596184695,5.793695881455024,4.129790911298155,0.2897616097776915,0.0,5.439259167443839,2.438280664987212,4.201626212274732,0.881298153673446,3.477646063606655,3.2427075782535497,1.9203682066732133,6.889951323238775,2.4139491748414876,3.2751716700235627,4.091640641391879,5.469155958773943,4.8246798594699,4.404434534888774,6.253424659443938,3.6052433636879777,3.8529609393659703,3.7307296556300145,9.041178311498372,4.547552732019164,7.068593876118122,3.8864575138622603,4.979385965276006,5.63433400068448,5.320811247513377,4.374986259783607,4.312732764289822,4.5668063561603764,6.655767891097874,4.504172925057295,7.136641808863759,5.5261074638476755,4.866920018964774,4.881311620761008,5.0627821824002,5.183966647412682,6.492132542843155,5.954423325871062,5.672844592575392,5.743585325145188,5.727040579919429,8.950197268737199,6.727000694754674,7.036544050809978,9.164380068772216,6.754130429770173,6.646151543293134,7.124610605224332,6.976734772316169,7.142099113073749,9.345407634173581,7.81105510409564,9.022294613391542,9.018062303138258,8.306124308816768,8.650322737089324,9.105518399159388,9.71856219523379,9.963758424833454,10.930707290790394,19.5139069728866,27.85766428055198
9,5.099352211129979,6.087919232448354,4.570320041040501,0.945513261461286,11.2328371401417,9.56861587644859,5.606644661438135,5.439259167443839,0.0,7.835918747766334,1.2810831465769514,5.081176613917351,2.740775785871567,8.249421981846165,5.197333713028169,12.08978541329285,6.292356980050577,7.904498731645229,2.980172055360834,2.515789693728074,9.638580843710338,3.571582356021333,2.746514889492136,5.582614896589397,7.498584369994274,6.961570730564807,4.404083022705654,4.557328318728236,11.886914345882232,6.507260349143278,4.236070937467022,3.9664796472376076,9.556738971824672,7.551601135534144,6.566422614076934,5.708174793505548,4.15402879990168,6.982647616688605,11.711970263270366,5.101607659992875,7.431352702129683,6.6926198941423065,8.13812416734472,6.387908776925012,10.479840157672932,9.507685928612592,6.289615985240447,6.172678660315828,7.00076382432885,5.601267960420832,6.8034218050390765,6.520468242895262,13.393051153771525,7.351777817423038,8.740159674554794,10.12098597181476,9.424002552850826,8.2562095555227,7.096337571866187,7.996022354413878,7.264119804517898,7.619022924118644,10.332354884130432,9.134398469654176,8.65348987063988,11.683738337620587,11.655505431878488,9.583621219058985,24.107277034955512,30.851753788860975
10,5.08992578464268,2.3264448025864186,3.675513982464633,7.555042227057885,3.46608765424682,1.8565780740057467,2.3485900175032595,2.438280664987212,7.835918747766334,0.0,6.574388806068503,2.8059580238304753,5.601005890302921,1.452640976020537,3.2247124148550226,4.508983389990889,2.7165256766958956,2.054237783264792,6.056249166881159,7.514084795940461,2.8912898210885105,6.1710586137525505,8.296756119284598,4.497009586918681,3.413683955430011,3.7027188024501227,11.154576715871059,5.965979517808605,4.937497733839924,4.230732106234959,6.534862963789768,7.319519736456648,3.8682627395816924,4.101245757326892,4.705965423809391,5.479275014561694,8.398823267591398,4.67700649900998,5.182220067638744,6.8185692000460545,4.852227390676198,5.325250702751667,4.62857930742512,5.856875876641878,5.055111221587512,4.941408824261084,6.4915111773043215,6.629202154830408,6.210608847782267,10.703756445152571,7.550835437879127,8.049874623696246,7.331542873445732,7.3383834797649685,6.466616832165555,6.300631245288651,6.52465535323526,7.4028401340099474,10.713683970694118,8.404343715163435,10.246207923728589,10.109741761954973,7.903024033798709,8.992730719801365,9.809962813994844,9.19541222045203,9.563741689817443,11.837700214087667,17.30879400372378,26.30233955086269
