id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
1,0.0,11.831680423319357,14.286345136768986,6.866894632516259,8.810774251919497,22.253757614366734,5.7949699185367,7.829827763715254,9.170275924519895,7.210332518173967,6.716523932571881,8.641921444509194,7.398001091311481,8.217111777536953,9.647745090677871,11.605560961261293,12.387520563763497,9.743773873075144,8.017078848656404,8.982923973007477,13.722733818894277,7.659561577000967,14.919442643821082,11.764479906970031,8.791452625710287,13.504089407195506,8.175067713352794,8.73925477429802,14.572971313503022,10.18134638091862,13.19841686970939,11.546836068261287,12.388051690300534,9.873218584138515,13.120587678288398,8.947371633880316,11.069044578042064,9.53467042537293,8.926944144330948,12.682223059821988,9.31192486863994,14.19061082685936,15.503757917445318,9.893759716601313,10.88334843869221,13.525135281090062,12.306177741991785,11.644166614275566,10.377036500251778,10.208171091032277,9.631123238216638,10.314183655940507,11.497154536022261,15.597046937733591,10.215272791848145,10.927390149430275,13.790437681349102,13.448137040035645,13.026064768684837,12.043700612765155,11.830033284632778,10.58796184204408,13.591278873295291,11.188390999472997,12.822850506420853,11.812846397320856,11.868465956092805,14.501863732459805,12.669136254933756,13.856126300758893,14.290262613959305,15.779473913237851,13.517698377099556,14.45359919140942
2,11.831680423319357,0.0,2.456984655953308,5.5891689543705505,3.5342514058402887,10.479228607469002,7.153077721454642,5.1904420595869105,3.854394493256751,6.184502311356212,7.3537909940001285,5.241621246241189,6.822945295988327,6.056801907302913,4.677118848014273,3.8532826242577993,3.5664252824603526,5.350189150276505,7.488693871537153,6.636458691041546,4.050636607991315,8.962989382105846,4.5068130264945125,4.968478254678119,7.889709955334382,4.562817278374477,9.111446001234327,8.613405845585714,5.009461996546167,6.946473570810749,5.157236820819654,6.103136196756762,5.718838649813435,8.016878992237842,5.753756530688711,9.844974599924097,7.073584052146513,8.994554503961817,10.20390325973807,6.149738148735745,9.73064955118649,5.931353249384228,6.196097402220562,9.433674477490102,8.121863885584425,6.388458228736169,6.983639829776432,7.612040978995954,9.14409899692682,9.59679919562112,10.78747703770017,10.092140550167379,8.58381116650192,6.9327425780796865,10.828817037553323,9.585345790667315,7.34544872598221,7.483451282172988,8.040027558936721,8.880732668349184,9.383128144346573,11.594860503945668,8.404403336347958,11.165781731377653,9.200762019254409,10.771512795581893,11.285726434647987,9.087421056285114,10.598617007588956,9.57884744369288,10.678769735869004,10.53630850217384,13.223943365924544,13.341024077795868
3,14.286345136768986,2.456984655953308,0.0,7.966526571408171,5.867135245220571,8.036913074563332,9.513190340835802,7.450352481359369,6.0115960952255625,8.438338847906676,9.586652222615255,7.319317610214363,8.99191383052052,8.141462010250988,6.560451666282151,5.093646862755234,4.40893981152264,7.138867367320778,9.51994503614141,8.52564244308915,4.089016194840685,11.012009736455592,3.7796669898358997,6.108026909378944,9.776326731852278,4.840911026149038,11.087086999870897,10.502403749133157,4.732904089689106,8.557571552402035,5.679995089906928,7.331883897216458,6.637667950010908,9.695881889503202,6.378727425847066,11.713405171031212,8.46121336314542,10.750389772153811,12.083617562001534,6.986323215446831,11.539601323525066,6.095029613093199,5.734822310128532,11.136196032141644,9.583774750716003,6.921434542737756,8.009034530998314,8.864943673951911,10.747436446497167,11.2481704002401,12.581084037023247,11.744579993120936,9.92296974031757,6.646648946379123,12.532113687269504,11.099339311587121,7.9054894273565175,8.18095373073623,8.93212262252871,10.107614437344765,10.69443087962031,13.27933110614359,9.165033267851374,12.722750766075,10.259412638710993,12.18477948369725,12.72691809107887,9.658705246945496,11.82054773717049,10.404261839617961,11.526550394576484,10.9516787880284,14.5302862707482,14.476859261348833
4,6.866894632516259,5.5891689543705505,7.966526571408171,0.0,2.110923442654267,15.987956088482031,1.5691175078857342,1.056735086723424,2.307466969935806,1.1957786578301484,2.142003483433672,2.032156877157979,2.03094414685089,2.0870634451868857,2.9062653469122597,4.754910486978177,5.520928018046942,3.2203135070272046,3.087575159812765,3.1843870363102984,6.85593365036955,4.180034535186364,8.061748681358486,5.05306839163785,3.9268231788843,6.655827686924882,4.5528193707789955,4.448707645172003,7.713988429100968,4.353154168902174,6.425136317411251,5.149740839141292,5.788493015801556,4.747236740257061,6.45377335448185,5.519991375491544,5.128526053610843,5.192783571549203,5.793583880926095,6.155667814021397,5.611578084107771,7.448020050599683,8.681086192994563,5.707578343892033,5.516320150152583,6.947251371044307,6.093777519958786,5.822834169696688,5.795740119622899,5.996995269294889,6.561249011368339,6.394027832714456,6.194305892266717,8.859874379347653,6.863068466034668,6.40733644679504,7.4225226831507936,7.187949355664811,7.056551317238759,6.723691996454415,6.848534414073318,7.58647954099294,7.6246445698517205,7.575457268148675,7.414626465715602,7.652237267638062,8.004343142274955,8.559223889828687,8.043562191288654,8.298689546127049,9.092253936187385,10.028573979213094,10.057257517815893,10.602847334287913
5,8.810774251919497,3.5342514058402887,5.867135245220571,2.110923442654267,0.0,13.879549813445388,3.6460812224988444,1.6856006186791046,0.8732148727193859,2.6691800980663567,3.8417540519121873,2.047502021702018,3.3735395670207113,2.7599942122286794,2.103206359400101,3.1784634895218438,3.7634639731539234,2.7749009811428684,4.189511821153957,3.626256118189038,5.038634959077584,5.5958136655053305,6.1579279691910624,3.8578220140119384,4.780141651771173,4.99742228053227,5.826626690393062,5.461604222632521,5.978564765855088,4.398942965059706,4.98929473287682,4.434799010931847,4.712265980608683,5.226915838523281,5.2155401506652685,6.672916277273423,4.906160585986415,6.015393621692109,7.006541384629102,5.149233860106934,6.64157241020512,6.0252315004146455,7.053260353939725,6.508538160559555,5.679810175564209,5.8077751032759695,5.462009352715103,5.589982419831791,6.385028728099719,6.737583925274428,7.681959909312928,7.205589639185845,6.292466725385444,7.3980178312487785,7.840719148737411,6.932289467781313,6.502538158561923,6.398083870071264,6.547401476809613,6.73856067208433,7.058809666075175,8.605782238420927,7.0658188795401236,8.365026606893311,7.2915214462470495,8.195573869426553,8.642915621573453,7.948914519440993,8.317250462228953,7.992641709548099,8.955354849552004,9.47339809703303,10.688350551265183,11.038093137287389
6,22.253757614366734,10.479228607469002,8.036913074563332,15.987956088482031,13.879549813445388,0.0,17.519592177668365,15.403910286070698,13.927620844663265,16.373831663711293,17.48876336163994,15.134149281410409,16.843896274419663,15.935567787124214,14.24656488309999,12.392849994598262,11.513805555351421,14.69883219730416,17.216993120858234,16.106362206853813,10.473163582890685,18.687959113630896,9.299626404675461,13.116373455319284,17.2960613228001,11.186438681661455,18.669658577278774,17.994965190926905,10.354681869023196,15.813221590192423,12.048233893805127,14.246818402939903,13.279184463401302,16.956992513150944,12.68804627321482,19.13234261817616,15.440665311548168,18.05537772287802,19.5051592469031,13.446497871983789,18.882297356952442,11.810320525364085,10.521059866468352,18.34677329958115,16.557530528658752,12.95761461178545,14.549279551526608,15.614285249719309,17.837536648637823,18.378605782395883,19.85963202979445,18.849659991973756,16.68784572606659,11.359325748693152,19.67599579551303,18.033722360294632,13.750478886276904,14.1924534371315,15.125285634308142,16.682082946402666,17.345776116540602,20.36064001874007,15.103577721287751,19.62579740786126,16.545260332168965,18.885019754567974,19.438291205168984,15.176637406829087,18.22574097435823,16.26863551457293,17.288245534953113,15.942320371292587,20.89089106417858,20.5161693816254
7,5.7949699185367,7.153077721454642,9.513190340835802,1.5691175078857342,3.6460812224988444,17.519592177668365,0.0,2.195697029417364,3.67347685853229,1.4206504203866903,1.243968082241857,2.871896112014727,1.7170414681857447,2.431183051024929,3.896756156847943,5.919465981422919,6.758005065148963,3.9489664018407202,2.6298189358821555,3.3075835194495813,8.098227326227864,3.1945347288486716,9.349960137285318,5.980256675693032,3.530337599059345,7.794586795758815,3.6697843999968467,3.8263160508237792,8.881135662622087,4.549277416690202,7.4266263350433475,5.77277363654424,6.593341120995344,4.551866263494851,7.3265944896340045,4.666710894462459,5.421478604971237,4.65838373970162,4.868940313332214,6.89371569283087,4.860327724169017,8.405343099842671,9.752248624795383,5.146270630224625,5.486391581846909,7.733138852276772,6.5870451743975345,6.058711210335279,5.403538549443939,5.464172179146642,5.674087976126651,5.775331744823768,6.156752624674956,9.807987803450317,6.080598673966824,6.021589593661945,8.039387917900568,7.726060692193778,7.4056976824407315,6.712019994344862,6.6808493463622,6.738561444491968,7.9803720203941175,6.913119334999501,7.465434920084333,7.182004337237419,7.4437660335499825,8.912999714976452,7.764829466477211,8.442548424430724,9.081162286179582,10.295637027814323,9.436236961521088,10.117024421634392
8,7.829827763715254,5.1904420595869105,7.450352481359369,1.056735086723424,1.6856006186791046,15.403910286070698,2.195697029417364,0.0,1.4894985132533785,0.994518150859384,2.16387621605898,0.9914622982398866,1.7005411120658784,1.284939368143176,1.858485913475825,3.7785766300697485,4.587596661521403,2.1725819935871273,2.6036026364764435,2.3501575324833177,5.929053895521918,3.9433535432758813,7.167304117773534,4.007241165052134,3.315501947150713,5.674811208356079,4.214317591986955,3.9395973344152173,6.748199375513494,3.4247137983779727,5.398128723215215,4.101310979462358,4.732889264773589,3.9776557877338443,5.404386809975838,5.111241824164146,4.149433078775468,4.59039226387395,5.426049193199254,5.0989417675672595,5.128944353685777,6.413687881033676,7.679060102997057,5.101444106766328,4.64569075302436,5.891797513496366,5.058647002273823,4.850550920074998,5.090839082110134,5.364652795488768,6.141641515912274,5.801279459947647,5.312652970143521,7.826084151780541,6.3626170223160115,5.682578262349976,6.369279985269979,6.1424366399636945,6.043648367453276,5.823371630762139,6.010111850336073,7.114630974127879,6.607307141989003,6.98232415727205,6.4833094376678755,6.947347495726711,7.343571940321071,7.538420917056339,7.23747088450024,7.3305217906214395,8.16814067990529,9.020887996400921,9.405165601981308,9.87164951091091
9,9.170275924519895,3.854394493256751,6.0115960952255625,2.307466969935806,0.8732148727193859,13.927620844663265,3.67347685853229,1.4894985132533785,0.0,2.446215833944485,3.577345529189791,1.4004791026947134,2.988542184997535,2.2049938767596586,1.2344680713071072,2.5160025871661427,3.2270274443795453,1.922558358060873,3.643897720948366,2.9110498115565897,4.555009360924149,5.110108890303507,5.7542861506031695,3.0566629898252446,4.124269155681005,4.401252054350338,5.2771945310614035,4.832043588993374,5.436301690383778,3.5719578205268965,4.282108753502104,3.5669701773396416,3.893924328039975,4.4617010138738395,4.442126994166853,6.060518021729191,4.042791602567863,5.316155086556089,6.408804340166854,4.321296304129091,5.9899793101614955,5.3207967791500685,6.449407399869826,5.794454113453307,4.850665133565255,5.013014191814197,4.593473026359388,4.722464883557593,5.622674291156967,6.004803151317501,7.0426242957728356,6.483964174620273,5.449267276048965,6.716632576665607,7.155847583999392,6.149767426218106,5.668610783557476,5.546151320549674,5.67604575608198,5.883968869911489,6.224004912054394,7.924652256270811,6.197327182579929,7.625520762380167,6.424830479937907,7.405238271361814,7.8678929017221195,7.085222862791678,7.483555535438426,7.119509991223163,8.085332400072954,8.6084517621651,9.900598087875448,10.216237948902842
10,7.210332518173967,6.184502311356212,8.438338847906676,1.1957786578301484,2.6691800980663567,16.373831663711293,1.4206504203866903,0.994518150859384,2.446215833944485,0.0,1.172599773970878,1.4571608915363325,0.8455447405612584,1.0759141712925786,2.4868292557303873,4.527798019408396,5.3844141916992365,2.5362271268828063,1.8926150206306633,2.105056329858117,6.719635742061576,3.06445727035723,7.985111634813465,4.559715564150047,2.7349604775791914,6.388716053974653,3.3979011302796143,3.255301774259965,7.478554600413017,3.3316091542349193,6.006443045704032,4.395918022487538,5.183478191247256,3.593844222796955,5.910473693397692,4.34793342913956,4.1655957053812,3.9976505751564075,4.634561731802837,5.495979027917685,4.4239960007009635,6.985072424029707,8.334431259516142,4.512268730897312,4.417779063684232,6.329172129675801,5.2565474272783,4.837511028287884,4.613935772155622,4.803090001506541,5.389170620978052,5.198251092868356,5.0987279509234416,8.388621774667813,5.674740707595436,5.228837552102701,6.67554053443846,6.385878352551737,6.139029025929194,5.64065804579257,5.717468636485624,6.404141422729326,6.7137020627901745,6.379737956834042,6.358850510822484,6.466461078656244,6.811454290908388,7.651193793793602,6.890363417805131,7.285747512181897,8.020456372200986,9.07981769308542,8.862736414408053,9.419648435686138
