id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
1,0.0,1.2542461549399662,1.7654921773018164,3.6078196572712744,2.528434220676892,5.754669128191173,4.818431560866274,2.461351556654788,2.7002584095913744,2.542918172846795,2.8231981534907793,3.2256932393661053,3.70828044091697,4.930741550589131,4.613312708877825,8.87298595498335,7.380836272019369,5.880131969869128,7.344033543158071,7.908552157956669,8.606022494332352,9.111523550034946,6.617375872282989,6.912875464754515,8.823934975876904,9.196057161678658,9.579409132132497,9.535451872529011,9.04404761338614,9.46042955036949,11.281417477127592,9.807858594356304,8.32218147986795,6.993923717398921,8.862534477797443,9.097118484632047,9.982867549118286,10.227564594380912,7.411657662736309,9.883273457638342,10.94683278888051,9.61169399142029,7.264120304364103,10.227150699701122,11.371869369992456,9.22463696318974,10.291144603250412,8.954614504772254,9.828955739916074,8.497841266668699,11.319546814258057,11.555346028181352,11.058306976938043,11.331822573191214,10.732782766565503,11.18000337382674,11.446071199715213,10.644379820263515,11.77608240958247,11.202212204226658,9.83863254816676,10.145831711803034,11.888484881981718,11.61667158272007,12.124496377627983,9.083496619861558,12.353124697004574,9.447451555404172,11.545204400341145,12.240325291024556,10.350318569884339,11.658600324832802,10.982726063954313,10.293619901981105,11.414639346243801,9.799667163191014,13.301184205075513,10.163039612288676,11.058645850853575,11.14980780305072,13.93274627746756,12.625046711207334,11.848779048819168,12.515618695542043,13.350241413367975,12.62041293403224
2,1.2542461549399662,0.0,0.6891620921575818,4.599284905461366,3.3414435798711044,6.803630078955563,5.818166708240978,3.038751003505836,1.8073191997563711,1.95557095326815,2.846145728613162,3.555153637011976,2.7791322830309535,3.8796171210587005,5.110303400593847,9.74242169518448,7.987771221826479,6.067071079476245,7.866613815328817,8.474273982220506,9.25496177349546,9.76652263637075,6.756984842019066,7.163386834400911,9.436497353103114,9.81783689525805,10.212335279455388,10.153994977122139,9.607462527058166,10.06807840545148,12.019459734796923,10.42642630809733,8.737219841171747,6.836855074193668,9.3398391107286,9.608247208725558,10.596913653671013,10.855386535848318,7.486691358251169,10.461322651790416,11.617621594436214,10.151511100530918,7.039219665756961,10.816290556036545,12.048881582836062,9.652021599045447,10.857148704099934,9.319937099943399,10.30962172799648,8.690867655032514,11.945855302739957,12.191952460354178,11.651204811193288,11.939671009896246,11.273500291028295,11.753804974811807,12.03530836103868,11.149501584177365,12.369358559689994,11.705857917268009,10.132005125046724,10.490574297934783,12.442372713645014,12.12438464375267,12.679804355118195,8.54934285711528,12.899223674431875,9.40184588933648,11.984964059379333,12.747678609121674,10.549923397932087,12.065758315982944,11.282624114619756,10.418337087845416,11.742499693485733,9.460083654690598,13.82939743135293,9.94307150048795,11.221137973075622,11.320559198063997,14.46714478233901,13.018922178855478,12.077157636947964,12.799361017131151,13.731526270429647,12.806976327185644
3,1.7654921773018164,0.6891620921575818,0.0,4.715563114146951,3.3809530863795203,6.93279337416793,5.917625290395987,2.957589309171086,1.123186426413619,1.3669260697338126,2.481926495764906,3.3052675674733325,2.0902944404666224,3.2152084603210858,4.8960321449965765,9.704221922072001,7.792453138280397,5.675738544336353,7.624262359279814,8.250750047716002,9.074310775737805,9.586152802840651,6.33507520583307,6.78826211210831,9.232905482952932,9.617228060133582,10.016009978281582,9.94945958686525,9.374294660195192,9.85762921215163,11.879794016352779,10.220374038168227,8.42958113498602,6.293821947492748,9.06078755479196,9.345831159094791,10.387276723131158,10.652570454097464,7.029449996056196,10.231476640899558,11.437199086072752,9.901718771104784,6.47107078728888,10.590979774152524,11.870473922749131,9.344540389637455,10.618356582115066,8.982867529702089,10.026498998655631,8.276052083676213,11.73716601031442,11.9884074523111,11.424159338824307,11.7201171322252,11.01844754638459,11.5153257936953,11.804532832951995,10.875372836766525,12.139603077725289,11.428451631357731,9.755060444475582,10.13663030090896,12.189839053381835,11.847488005431176,12.427193740211417,7.891858079747157,12.640660882206717,8.884357744499406,11.672413042271994,12.468258823049073,10.127758548181234,11.736112574796252,10.903394880515377,9.964250858900158,11.374796566313028,8.846448622788223,13.557878547543536,9.363271523823595,10.779899179684845,10.882514733294434,14.197211064661989,12.679185400355038,11.661831205212865,12.406993141034622,13.383301751579928,12.370806910677686
4,3.6078196572712744,4.599284905461366,4.715563114146951,0.0,1.374625274885821,2.2173773539133466,1.2199035430949077,1.9806854326518182,4.943181166977171,4.335429341932902,3.2042123989566416,2.46417522355691,5.6573425866049964,6.936369979921106,2.347247764856541,5.2926838857967775,4.245068507957509,4.127199792987291,4.407031044678358,4.8266789928865705,5.320773151768627,5.798443411557203,4.829600227896016,4.7547208796008205,5.598131527092854,5.939287716724549,6.290778839294937,6.273529920052604,5.9053799004603515,6.220648857887022,7.807977299580682,6.5378332244522595,5.559550456659266,5.983577704883744,5.916671646871294,6.064422716387748,6.71590470219811,6.930634878897154,5.664932861097684,6.684484698856219,7.5676941503626125,6.49661281411638,6.400037828693099,6.997670391239569,7.977319676176586,6.37011684649234,7.10212667655839,6.263801772593361,6.826417575683031,6.286268983452529,8.002318462780424,8.217932471584493,7.801535865120141,8.044266865106373,7.578064274489352,7.953605742019089,8.187317263589062,7.560986484967498,8.504172866990851,8.10464008113874,7.2623545824896505,7.429828470644069,8.681569285268125,8.500148349899135,8.910348361105665,8.884361220347602,9.150561950770944,7.788616828239826,8.564203970903376,9.109624913518417,7.972803759215036,8.741352268374014,8.32912590950645,8.109997581523762,8.67848480097688,8.945575952656876,10.112740187844336,8.929864991369618,8.73233195711884,8.798036965749766,10.723911191266877,9.706569707974824,9.324076016155969,9.837741685060507,10.438914944447893,10.16356083881398
5,2.528434220676892,3.3414435798711044,3.3809530863795203,1.374625274885821,0.0,3.571857707677652,2.54399666088251,0.6652800571643783,3.5691156578705905,2.968470650955114,1.939560607694431,1.4450667498825964,4.3056282744342536,5.597638258390916,2.243438143426274,6.406203469833787,4.8702684445470386,3.827248194408589,4.8743282828342345,5.411554799232699,6.081396985367615,6.585474758687209,4.581871776778979,4.711901742646927,6.306669183255526,6.675743727857521,7.056237468325313,7.015272500235009,6.542441717511577,6.943032192616652,8.758126120794683,7.287232641397203,5.916128040956631,5.411250768742022,6.406266764623562,6.619602351810094,7.4629740183786355,7.704535586792415,5.425440221815453,7.3736123633055595,8.418639001110193,7.117647071228908,5.781670484743027,7.7132514000327985,8.8434648382281,6.798754676576421,7.784500950683772,6.5811524882399715,7.363873035730029,6.312770471547123,8.795717309255007,9.029830624022537,8.541880824417566,8.811475877041092,8.23441191983545,8.668796066898619,8.930014901694676,8.162228025620395,9.258547098577655,8.718655064943157,7.518406596454447,7.775462689354785,9.382390406145337,9.129823127995962,9.617469565600812,8.08309782621557,9.848842010103798,7.555579555130928,9.095072344257467,9.75182003351968,8.118635009731937,9.228828926363825,8.64278075732043,8.149363544999835,9.04646676924892,8.383553419665981,10.801679425733244,8.523202713297206,8.85716553259646,8.937771087794571,11.429901964725184,10.199169436179059,9.567545200642867,10.176439262037453,10.929537447756,10.373723323309143
6,5.754669128191173,6.803630078955563,6.93279337416793,2.2173773539133466,3.571857707677652,0.0,1.0394677058853383,4.120966873845493,7.115713144582866,6.48457159144585,5.241440906782974,4.36591165908315,7.761888242381013,9.004193124852309,3.472463287806512,3.481649964037573,3.6178836768863363,5.001688008599077,4.042745292614339,4.165971201847917,4.245307073996204,4.617928213606317,5.52242025084859,5.162202322051252,4.592101854820526,4.843344927257741,5.107606495615228,5.137027967495315,5.001921162646844,5.125525660254834,6.192409380966244,5.365449182290273,5.203802242264059,7.0024232687443435,5.282960300149477,5.295954402990876,5.534637761305102,5.6844794200049105,6.242571761884229,5.613520681528915,6.143231140453446,5.566643853570228,7.451959346167258,5.855209363581546,6.5070459809790755,5.79766627966971,6.013576546202155,5.894760342325115,6.020528967031934,6.3936235323395945,6.662067642368673,6.835138198559638,6.566549495462842,6.749138162323604,6.5066370685213855,6.75609360066834,6.929441053715657,6.589188446801739,7.211793705417199,7.079169262490653,6.909352315606581,6.912933058453159,7.47616947027218,7.427553977401404,7.68467663584857,10.081918611359265,7.9311314664102595,8.183089190536595,7.660618897064629,7.9890255138751884,7.753475462694148,7.903965877088329,7.809227824763428,8.055399669573346,8.047997898760585,9.782296772778935,8.877301417070585,9.531086640139526,8.503673367735937,8.541552521999252,9.442646851031842,8.819047381962845,8.870928487018494,9.204168217557122,9.528839191777006,9.730398427105161
7,4.818431560866274,5.818166708240978,5.917625290395987,1.2199035430949077,2.54399666088251,1.0394677058853383,0.0,3.0820486053194234,6.077316428677689,5.445134223074272,4.208783143411433,3.3486283740951723,6.724758415230392,7.972164785410593,2.6228604444395334,4.1443861405990825,3.551462604741647,4.292305414684009,3.8527058975682733,4.136201173546115,4.450585759390775,4.891647696345703,4.894779867270625,4.644174904110375,4.764348676260647,5.071539942699416,5.390216801877623,5.393028056348493,5.124103898895613,5.357604360515845,6.745189211930262,5.645191366306228,5.041326806076112,6.27195606077082,5.264688122719639,5.349573410134071,5.821570086253034,6.01067496403631,5.674598866723782,5.838514437280845,6.57878298704581,5.712416139294206,6.713813114721257,6.123572324298294,6.9726301593638444,5.7563322540551,6.253182411153765,5.751919176541575,6.105149790435328,6.032062006294861,7.051667571975162,7.250853032258318,6.894527099493436,7.113153752176126,6.741718606470351,7.064244733740483,7.27334080067081,6.770123555401662,7.577439539463104,7.294014258721509,6.772974063167515,6.858324363936907,7.794053429326725,7.6710781275964885,8.015336894531165,9.307560119553772,8.259760363483752,7.716007275899703,7.814221970854734,8.262890803295889,7.561504717145271,8.024303637761408,7.765280340486235,7.7885344681585895,8.06210512451088,9.14400522325647,9.21988449593336,8.987014909611874,8.322979646126267,8.374511067947221,9.81340189631157,8.972121424498171,8.80228442737249,9.228143230466756,9.697804305472241,9.657563587933907
8,2.461351556654788,3.038751003505836,2.957589309171086,1.9806854326518182,0.6652800571643783,4.120966873845493,3.0820486053194234,0.0,2.9956831968328217,2.3661240663821133,1.2743176706969006,0.9181820432427645,3.6767371901464556,4.9577748480307715,2.153349635920393,6.747258496380292,4.972179500046603,3.517365869681442,4.897915498783467,5.479982997749906,6.227182149784124,6.737770231674703,4.271321563219959,4.4940695821352055,6.4216036908681735,6.799940741399482,7.190964701271188,7.137856313580176,6.616766009604696,7.0562722045757935,8.980709404009023,7.410667445596831,5.860863619598898,4.9394986310050175,6.407982367143533,6.65097518254767,7.58320521560227,7.83667034045881,5.098871993109645,7.464120723612854,8.586766104369833,7.1757972525672775,5.286449695038249,7.814034166879895,9.01694476933833,6.76409119216445,7.866975096002232,6.49515505551501,7.376215546800386,6.092601907203315,8.928930325454575,9.171543420994958,8.648211908800425,8.930214729570089,8.298773614220135,8.760552088572718,9.0345195815921,8.198564030508301,9.366985328492735,8.756578024826307,7.389982356026774,7.687496608984675,9.461012431436878,9.17261162026191,9.697857411687005,7.506060363934687,9.92296252797046,7.202501880438468,9.087053308237005,9.79673365777495,7.931299820897316,9.19773092889736,8.530580851568066,7.912279253545393,8.957331355635299,7.88971816654618,10.865198805023988,8.089503275037345,8.653316319087514,8.740212020075571,11.499463798855377,10.16384964543794,9.41412318368277,10.0647898121842,10.888895086348938,10.199140565657205
9,2.7002584095913744,1.8073191997563711,1.123186426413619,4.943181166977171,3.5691156578705905,7.115713144582866,6.077316428677689,2.9956831968328217,0.0,0.6743165006425753,2.0713816808107857,3.0162379975958236,1.0093606609277805,2.2569723594550832,4.573281564665971,9.57441427560424,7.428870913906696,5.018164299915202,7.184789818010298,7.833605940365227,8.717847535719534,9.224585285985231,5.611396973770681,6.137596624764444,8.83685847736135,9.222080600070061,9.62405782531742,9.544658364366096,8.928030595868378,9.443982739219857,11.56556395798838,9.810639079063737,7.870343642128472,5.3635574576105745,8.54206180324859,8.851671641809826,9.970235256768197,10.244489792743842,6.23588002610426,9.78267770531411,11.059693575043715,9.423101002737003,5.49789088996225,10.146634784333337,11.493269717262697,8.776179330169708,10.151772402427643,8.369122786985004,9.492179282065004,7.540473640736106,11.311609563117907,11.569589027213645,10.970850121440419,11.277017290955845,10.522376359369396,11.042818695853036,11.342668816839188,10.349256871652047,11.677334028284383,10.893313722547134,9.069533672309548,9.485826395273978,11.690393665085294,11.310620552991534,11.926287746510969,6.7861544662471305,12.12899265886705,7.9777571002033865,11.078945895462914,11.92386723321647,9.366584636400512,11.114734713432993,10.206834415083096,9.152817426459121,10.694174749404763,7.7950745517708775,13.020907076918183,8.359258769472916,9.984799674742106,10.092000515258084,13.660050025356659,12.036946372247264,10.903804783726256,11.682172795030686,12.724562071401463,11.577102585183557
10,2.542918172846795,1.95557095326815,1.3669260697338126,4.335429341932902,2.968470650955114,6.48457159144585,5.445134223074272,2.3661240663821133,0.6743165006425753,0.0,1.3975247198719718,2.3420485396248165,1.3689746031013248,2.680079682343843,3.901183344442957,8.90076643731942,6.763814281177658,4.416357435067082,6.530111368120089,7.1761145258153975,8.053067288230682,8.560744615019596,5.03930291949404,5.536383876857866,8.17720223584837,8.562601467928253,8.964419120723573,8.886829626454313,8.276515737444873,8.787431604875191,10.897911598075947,9.153752840436292,7.2430590599228575,4.927670911173885,7.9052612378039395,8.209602962304903,9.314609067831428,9.587644598644232,5.701430862769105,9.13236044103139,10.398931065009865,8.7782900954057,5.105228671588188,9.495784061792529,10.832681003043643,8.15260997557405,9.505136686799137,7.758938117848805,8.860229015043346,6.977728913156721,10.658232621247132,10.915234924919943,10.322223793602642,10.626690346579442,9.882218891135954,10.398010113048626,10.695923764367581,9.716014575979605,11.030869485444454,10.262764310887226,8.486587094316484,8.889836374131049,11.0517946802987,10.680815137010608,11.28816433285369,6.624034462031448,11.493488247606487,7.5226105788127935,10.464977606312742,11.29643106969615,8.818556514741156,10.509801806842018,9.629558643670075,8.632271800993326,10.11074255793902,7.504608455959985,12.392164904959579,8.000945077852307,9.455449773997755,9.5601665911012,13.031679431064648,11.439901357426905,10.355381824212287,11.118364074724155,12.133989691937057,11.047969347099244
