Running. Waiting for incoming packets...
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 18:59:16 |  0  |     691     |     465     |      0      |     29      |        2        |      30       |       0       |       6       |        1        |       3        |       0        |      158       |        0        |        0        |      0      |      0      |    2254     |
| 18:59:17 |  0  |     460     |     321     |      0      |     20      |        4        |      25       |       0       |       1       |        3        |       1        |       0        |       92       |        0        |        0        |      0      |      0      |    1302     |
| 18:59:18 |  0  |     795     |     590     |      0      |     43      |        5        |      45       |       0       |       1       |        4        |       0        |       0        |      116       |        0        |        0        |      0      |      0      |    1624     |
| 18:59:19 |  0  |     588     |     413     |      0      |     26      |        6        |      30       |       0       |       3       |        5        |       2        |       0        |      114       |        0        |        0        |      0      |      0      |    1624     |
| 18:59:20 |  0  |     875     |     699     |      0      |     48      |        2        |      50       |       0       |       4       |        0        |       1        |       0        |       73       |        0        |        0        |      0      |      0      |    1036     |
| 18:59:21 |  0  |     731     |     555     |      0      |     31      |        2        |      42       |       0       |       0       |        1        |       0        |       0        |      103       |        0        |        0        |      0      |      0      |    1442     |
| 18:59:22 |  0  |     863     |     655     |      0      |     37      |        5        |      47       |       0       |       4       |        4        |       3        |       0        |      117       |        0        |        0        |      0      |      0      |    1680     |
| 18:59:23 |  0  |     529     |     381     |      0      |     24      |        3        |      24       |       0       |       4       |        3        |       2        |       0        |       94       |        0        |        0        |      0      |      0      |    1344     |
| 18:59:24 |  0  |     443     |     277     |      0      |     17      |        2        |      20       |       0       |       1       |        2        |       1        |       0        |      127       |        0        |        0        |      0      |      0      |    1792     |
| 18:59:25 |  0  |     706     |     520     |      0      |     23      |        5        |      37       |       0       |       2       |        4        |       2        |       0        |      122       |        0        |        0        |      0      |      0      |    1736     |
| 18:59:26 |  0  |     333     |     188     |      0      |      8      |        2        |      13       |       0       |       1       |        2        |       1        |       0        |      122       |        0        |        0        |      0      |      0      |    1722     |
| 18:59:27 |  0  |     648     |     478     |      0      |     26      |        2        |      32       |       0       |       4       |        2        |       4        |       0        |      104       |        0        |        0        |      0      |      0      |    1512     |
| 18:59:28 |  0  |     712     |     537     |      0      |     34      |        1        |      39       |       0       |       2       |        0        |       2        |       0        |       98       |        0        |        0        |      0      |      0      |    1400     |
| 18:59:29 |  0  |     690     |     526     |      0      |     40      |        5        |      41       |       0       |       1       |        3        |       1        |       0        |       81       |        0        |        0        |      0      |      0      |    1148     |
| 18:59:30 |  0  |     611     |     442     |      0      |     21      |        4        |      31       |       0       |       3       |        3        |       2        |       0        |      112       |        0        |        0        |      0      |      0      |    1596     |
| 18:59:31 |  0  |     601     |     393     |      0      |     27      |        3        |      26       |       0       |       4       |        3        |       5        |       0        |      146       |        0        |        0        |      0      |      0      |    2114     |
