Running. Waiting for incoming packets...
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 14:43:59 |  0  |     732     |     542     |      0      |     46      |        5        |      36       |       0       |       6       |        5        |       1        |       0        |      101       |        0        |        0        |      0      |      0      |    1428     |
| 14:44:00 |  0  |     563     |     368     |      0      |     38      |        2        |      24       |       0       |       5       |        2        |       1        |       0        |      127       |        0        |        0        |      0      |      0      |    1792     |
| 14:44:01 |  0  |     875     |     667     |      0      |     34      |        4        |      46       |       0       |       5       |        3        |       2        |       0        |      121       |        0        |        0        |      0      |      0      |    1722     |
| 14:44:02 |  0  |     907     |     700     |      0      |     56      |        4        |      46       |       0       |       9       |        3        |       1        |       0        |       95       |        0        |        0        |      0      |      0      |    1344     |
| 14:44:03 |  0  |     807     |     590     |      0      |     40      |        5        |      40       |       0       |       6       |        4        |       1        |       0        |      130       |        0        |        0        |      0      |      0      |    1834     |
| 14:44:04 |  0  |     782     |     580     |      0      |     45      |        6        |      39       |       0       |       6       |        5        |       3        |       0        |      109       |        0        |        0        |      0      |      0      |    1568     |
| 14:44:05 |  0  |     407     |     275     |      0      |     19      |        3        |      20       |       0       |       1       |        3        |       0        |       0        |       92       |        0        |        0        |      0      |      0      |    1288     |
| 14:44:06 |  0  |     910     |     685     |      0      |     43      |        9        |      46       |       0       |       7       |        7        |       2        |       0        |      127       |        0        |        0        |      0      |      0      |    1806     |
| 14:44:07 |  0  |     603     |     433     |      0      |     20      |        2        |      32       |       0       |       1       |        2        |       5        |       0        |      112       |        0        |        0        |      0      |      0      |    1638     |
| 14:44:08 |  0  |     673     |     516     |      0      |     13      |        4        |      37       |       0       |       1       |        3        |       2        |       0        |      103       |        0        |        0        |      0      |      0      |    1470     |
| 14:44:09 |  0  |     810     |     616     |      0      |     36      |        5        |      44       |       0       |       4       |        3        |       1        |       0        |      110       |        0        |        0        |      0      |      0      |    1554     |
| 14:44:10 |  0  |    1010     |     784     |      0      |     49      |        8        |      55       |       0       |       5       |        7        |       3        |       0        |      114       |        0        |        0        |      0      |      0      |    1638     |
| 14:44:11 |  0  |     698     |     519     |      0      |     28      |        1        |      37       |       0       |       2       |        1        |       1        |       0        |      111       |        0        |        0        |      0      |      0      |    1568     |
| 14:44:12 |  0  |    1101     |     862     |      0      |     52      |        9        |      63       |       0       |       4       |        7        |       1        |       0        |      119       |        0        |        0        |      0      |      0      |    1680     |
| 14:44:13 |  0  |     677     |     498     |      0      |     25      |        2        |      35       |       0       |       3       |        0        |       0        |       0        |      116       |        0        |        0        |      0      |      0      |    1624     |
| 14:44:14 |  0  |     647     |     454     |      0      |     38      |        1        |      33       |       0       |       2       |        1        |       3        |       0        |      117       |        0        |        0        |      0      |      0      |    1680     |
| 14:44:15 |  0  |     944     |     711     |      0      |     48      |        4        |      49       |       0       |       5       |        3        |       0        |       0        |      131       |        0        |        0        |      0      |      0      |    1820     |
| 14:44:16 |  0  |     316     |     178     |      0      |     18      |        0        |      14       |       0       |       0       |        0        |       0        |       0        |      106       |        0        |        0        |      0      |      0      |    1498     |
| 14:44:17 |  0  |     868     |     653     |      0      |     47      |        1        |      45       |       0       |       6       |        1        |       5        |       0        |      112       |        0        |        0        |      0      |      0      |    1624     |
| 14:44:18 |  0  |     587     |     425     |      0      |     32      |        3        |      27       |       0       |       5       |        3        |       3        |       0        |       95       |        0        |        0        |      0      |      0      |    1386     |
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 14:44:19 |  0  |     762     |     577     |      0      |     38      |        1        |      40       |       0       |       4       |        0        |       3        |       0        |      100       |        0        |        0        |      0      |      0      |    1442     |
| 14:44:21 |  0  |     794     |     590     |      0      |     38      |        3        |      43       |       0       |       2       |        3        |       1        |       0        |      120       |        0        |        0        |      0      |      0      |    1694     |
| 14:44:22 |  0  |     819     |     622     |      0      |     38      |        2        |      46       |       0       |       1       |        2        |       2        |       0        |      110       |        0        |        0        |      0      |      0      |    1568     |
| 14:44:23 |  0  |    1118     |     908     |      0      |     41      |        4        |      60       |       0       |       7       |        3        |       3        |       0        |       99       |        0        |        0        |      0      |      0      |    1428     |
| 14:44:24 |  0  |     925     |     707     |      0      |     41      |        3        |      51       |       0       |       2       |        3        |       2        |       0        |      122       |        0        |        0        |      0      |      0      |    1736     |
| 14:44:25 |  0  |     549     |     398     |      0      |     22      |        1        |      28       |       0       |       2       |        1        |       0        |       0        |       99       |        0        |        0        |      0      |      0      |    1386     |
| 14:44:26 |  0  |     662     |     471     |      0      |     37      |        4        |      32       |       0       |       5       |        3        |       1        |       0        |      116       |        0        |        0        |      0      |      0      |    1638     |
| 14:44:27 |  0  |     647     |     465     |      0      |     25      |        6        |      33       |       0       |       3       |        5        |       2        |       0        |      119       |        0        |        0        |      0      |      0      |    1694     |
| 14:44:28 |  0  |     711     |     505     |      0      |     41      |        4        |      32       |       0       |       8       |        3        |       1        |       0        |      124       |        0        |        0        |      0      |      0      |    1750     |
| 14:44:29 |  0  |     682     |     479     |      0      |     39      |        0        |      29       |       0       |       8       |        0        |       2        |       0        |      125       |        0        |        0        |      0      |      0      |    1778     |
| 14:44:30 |  0  |     817     |     633     |      0      |     39      |        6        |      43       |       0       |       5       |        6        |       1        |       0        |       96       |        0        |        0        |      0      |      0      |    1358     |
| 14:44:31 |  0  |     504     |     340     |      0      |     24      |        1        |      22       |       0       |       3       |        2        |       6        |       0        |      109       |        0        |        0        |      0      |      0      |    1610     |
| 14:44:32 |  0  |    1042     |     790     |      0      |     48      |        7        |      52       |       0       |       7       |        5        |       2        |       0        |      143       |        0        |        0        |      0      |      0      |    2030     |
| 14:44:33 |  0  |    1053     |     837     |      0      |     46      |        2        |      60       |       0       |       5       |        1        |       3        |       0        |      102       |        0        |        0        |      0      |      0      |    1470     |
| 14:44:34 |  0  |     846     |     637     |      0      |     35      |        3        |      43       |       0       |       5       |        2        |       2        |       0        |      124       |        0        |        0        |      0      |      0      |    1750     |
| 14:44:35 |  0  |     545     |     379     |      0      |     27      |        7        |      25       |       0       |       4       |        7        |       0        |       0        |      110       |        0        |        0        |      0      |      0      |    1554     |
| 14:44:36 |  0  |     891     |     691     |      0      |     37      |        5        |      48       |       0       |       4       |        5        |       3        |       0        |      108       |        0        |        0        |      0      |      0      |    1554     |
| 14:44:37 |  0  |     812     |     616     |      0      |     44      |        7        |      42       |       0       |       6       |        5        |       2        |       0        |      102       |        0        |        0        |      0      |      0      |    1442     |
| 14:44:38 |  0  |     743     |     574     |      0      |     42      |        3        |      39       |       0       |       5       |        3        |       0        |       0        |       83       |        0        |        0        |      0      |      0      |    1176     |
| 14:44:39 |  0  |     565     |     379     |      0      |     37      |        4        |      30       |       0       |       0       |        3        |       4        |       0        |      115       |        0        |        0        |      0      |      0      |    1666     |
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 14:44:40 |  0  |     926     |     702     |      0      |     40      |        6        |      47       |       0       |       7       |        5        |       4        |       0        |      126       |        0        |        0        |      0      |      0      |    1820     |
| 14:44:41 |  0  |     603     |     423     |      0      |     25      |        8        |      31       |       0       |       3       |        6        |       0        |       0        |      121       |        0        |        0        |      0      |      0      |    1694     |
| 14:44:42 |  0  |     732     |     555     |      0      |     29      |        4        |      40       |       0       |       2       |        3        |       1        |       0        |      105       |        0        |        0        |      0      |      0      |    1484     |
| 14:44:43 |  0  |     785     |     620     |      0      |     38      |        2        |      42       |       0       |       5       |        2        |       6        |       0        |       74       |        0        |        0        |      0      |      0      |    1120     |
| 14:44:44 |  0  |     697     |     520     |      0      |     40      |        2        |      39       |       0       |       1       |        2        |       1        |       0        |       96       |        0        |        0        |      0      |      0      |    1358     |
| 14:44:45 |  0  |     938     |     751     |      0      |     47      |        2        |      50       |       0       |       7       |        2        |       1        |       0        |       82       |        0        |        0        |      0      |      0      |    1162     |
| 14:44:46 |  0  |    1231     |     996     |      0      |     65      |        3        |      73       |       0       |       3       |        2        |       4        |       0        |       90       |        0        |        0        |      0      |      0      |    1316     |
| 14:44:47 |  0  |     802     |     605     |      0      |     39      |        5        |      41       |       0       |       5       |        4        |       1        |       0        |      111       |        0        |        0        |      0      |      0      |    1568     |
| 14:44:48 |  0  |     633     |     464     |      0      |     23      |        6        |      31       |       0       |       5       |        3        |       2        |       0        |      108       |        0        |        0        |      0      |      0      |    1540     |
| 14:44:49 |  0  |     752     |     569     |      0      |     39      |        3        |      39       |       0       |       5       |        2        |       4        |       0        |       96       |        0        |        0        |      0      |      0      |    1400     |
| 14:44:50 |  0  |    1056     |     827     |      0      |     47      |        5        |      58       |       0       |       5       |        4        |       2        |       0        |      117       |        0        |        0        |      0      |      0      |    1666     |
| 14:44:51 |  0  |    1159     |     904     |      0      |     62      |        6        |      64       |       0       |       6       |        5        |       2        |       0        |      121       |        0        |        0        |      0      |      0      |    1722     |
| 14:44:52 |  0  |    1192     |     913     |      0      |     67      |        2        |      61       |       0       |      10       |        1        |       2        |       0        |      139       |        0        |        0        |      0      |      0      |    1974     |
| 14:44:53 |  0  |     437     |     269     |      0      |     24      |        2        |      18       |       0       |       3       |        1        |       1        |       0        |      122       |        0        |        0        |      0      |      0      |    1708     |
| 14:44:54 |  0  |     784     |     571     |      0      |     31      |        2        |      36       |       0       |       7       |        2        |       4        |       0        |      135       |        0        |        0        |      0      |      0      |    1960     |
| 14:44:55 |  0  |     551     |     398     |      0      |     22      |        3        |      27       |       0       |       4       |        2        |       0        |       0        |      100       |        0        |        0        |      0      |      0      |    1400     |
| 14:44:56 |  0  |     579     |     423     |      0      |     25      |        4        |      28       |       0       |       4       |        4        |       0        |       0        |       99       |        0        |        0        |      0      |      0      |    1372     |
