Running. Waiting for incoming packets...
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 13:57:54 |  0  |     499     |     301     |      0      |     35      |        2        |      23       |       0       |       1       |        2        |       1        |       0        |      138       |        0        |        0        |      0      |      0      |    1946     |
| 13:57:55 |  0  |     520     |     353     |      0      |     39      |        3        |      27       |       0       |       1       |        3        |       2        |       0        |       98       |        0        |        0        |      0      |      0      |    1386     |
| 13:57:56 |  0  |     514     |     299     |      0      |     23      |        2        |      21       |       0       |       1       |        3        |       2        |       0        |      168       |        0        |        0        |      0      |      0      |    2394     |
| 13:57:57 |  0  |     665     |     457     |      0      |     25      |        5        |      32       |       0       |       1       |        5        |       0        |       0        |      150       |        0        |        0        |      0      |      0      |    2100     |
| 13:57:58 |  0  |     533     |     347     |      0      |     25      |        5        |      24       |       0       |       2       |        4        |       2        |       0        |      133       |        0        |        0        |      0      |      0      |    1890     |
| 13:57:59 |  0  |     583     |     340     |      0      |     10      |        0        |      24       |       0       |       1       |        0        |       5        |       0        |      203       |        0        |        0        |      0      |      0      |    2912     |
| 13:58:00 |  0  |     681     |     490     |      0      |     26      |        3        |      33       |       0       |       3       |        4        |       1        |       0        |      128       |        0        |        0        |      0      |      0      |    1806     |
| 13:58:02 |  0  |     589     |     376     |      0      |     21      |        4        |      29       |       0       |       0       |        4        |       4        |       0        |      159       |        0        |        0        |      0      |      0      |    2282     |
| 13:58:03 |  0  |     552     |     387     |      0      |     30      |        1        |      28       |       0       |       1       |        1        |       0        |       0        |      106       |        0        |        0        |      0      |      0      |    1484     |
| 13:58:04 |  0  |     705     |     526     |      0      |     54      |        7        |      42       |       0       |       4       |        1        |       2        |       0        |       77       |        0        |        0        |      0      |      0      |    1106     |
| 13:58:05 |  0  |     376     |     236     |      0      |     16      |        1        |      18       |       0       |       0       |        1        |       5        |       0        |      101       |        0        |        0        |      0      |      0      |    1484     |
| 13:58:06 |  0  |     368     |     236     |      0      |     16      |        0        |      18       |       0       |       0       |        0        |       3        |       0        |       95       |        0        |        0        |      0      |      0      |    1372     |
| 13:58:07 |  0  |     264     |     92      |      0      |      6      |        0        |       7       |       0       |       0       |        0        |       5        |       0        |      154       |        0        |        0        |      0      |      0      |    2212     |
| 13:58:08 |  0  |     799     |     577     |      0      |     39      |        1        |      40       |       0       |       4       |        1        |       3        |       0        |      136       |        0        |        0        |      0      |      0      |    1960     |
| 13:58:09 |  0  |     381     |     249     |      0      |     17      |        3        |      16       |       0       |       3       |        3        |       3        |       0        |       93       |        0        |        0        |      0      |      0      |    1344     |
| 13:58:10 |  0  |     341     |     184     |      0      |     13      |        3        |      14       |       0       |       0       |        3        |       3        |       0        |      127       |        0        |        0        |      0      |      0      |    1820     |
| 13:58:11 |  0  |     753     |     550     |      0      |     38      |        1        |      40       |       0       |       2       |        1        |       6        |       0        |      117       |        0        |        0        |      0      |      0      |    1722     |
| 13:58:12 |  0  |     550     |     394     |      0      |     26      |        4        |      26       |       0       |       4       |        4        |       4        |       0        |       96       |        0        |        0        |      0      |      0      |    1400     |
| 13:58:13 |  0  |     513     |     305     |      0      |     28      |        5        |      23       |       0       |       0       |        5        |       0        |       0        |      157       |        0        |        0        |      0      |      0      |    2198     |
| 13:58:14 |  0  |     466     |     249     |      0      |     14      |        2        |      19       |       0       |       0       |        1        |       6        |       0        |      178       |        0        |        0        |      0      |      0      |    2576     |
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 13:58:15 |  0  |     447     |     314     |      0      |     20      |        6        |      20       |       0       |       3       |        6        |       2        |       0        |       88       |        0        |        0        |      0      |      0      |    1260     |
