Running. Waiting for incoming packets...
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 17:54:46 |  0  |     564     |     391     |      0      |      1      |        5        |      28       |       0       |       0       |        1        |       11       |       0        |      133       |        0        |        0        |      0      |      0      |    2016     |
| 17:54:47 |  0  |     435     |     279     |      0      |      1      |        3        |      20       |       0       |       0       |        3        |       9        |       0        |      126       |        0        |        0        |      0      |      0      |    1890     |
| 17:54:48 |  0  |     296     |     152     |      0      |      2      |        3        |      11       |       0       |       0       |        3        |       7        |       0        |      124       |        0        |        0        |      0      |      0      |    1834     |
| 17:54:49 |  0  |     243     |     136     |      0      |      4      |        2        |      10       |       0       |       0       |        0        |       3        |       0        |       90       |        0        |        0        |      0      |      0      |    1302     |
| 17:54:50 |  0  |     399     |     280     |      0      |      0      |        0        |      20       |       0       |       0       |        0        |       6        |       0        |       93       |        0        |        0        |      0      |      0      |    1386     |
| 17:54:51 |  0  |     394     |     251     |      0      |      1      |        0        |      18       |       0       |       0       |        0        |       10       |       0        |      114       |        0        |        0        |      0      |      0      |    1736     |
| 17:54:52 |  0  |     392     |     251     |      0      |      1      |        4        |      18       |       0       |       0       |        4        |       7        |       0        |      115       |        0        |        0        |      0      |      0      |    1708     |
| 17:54:53 |  0  |     447     |     269     |      0      |      0      |        1        |      20       |       0       |       0       |        0        |       8        |       0        |      150       |        0        |        0        |      0      |      0      |    2212     |
| 17:54:54 |  0  |     393     |     252     |      0      |      0      |        2        |      18       |       0       |       0       |        2        |       7        |       0        |      116       |        0        |        0        |      0      |      0      |    1722     |
| 17:54:55 |  0  |     373     |     251     |      0      |      1      |        2        |      18       |       0       |       0       |        2        |       7        |       0        |       96       |        0        |        0        |      0      |      0      |    1442     |
| 17:54:56 |  0  |     565     |     421     |      0      |      1      |        8        |      30       |       0       |       0       |        7        |       8        |       0        |      105       |        0        |        0        |      0      |      0      |    1582     |
| 17:54:57 |  0  |     431     |     301     |      0      |      1      |        2        |      22       |       0       |       0       |        1        |       6        |       0        |      101       |        0        |        0        |      0      |      0      |    1498     |
| 17:54:58 |  0  |     328     |     209     |      0      |      1      |        1        |      15       |       0       |       0       |        1        |       3        |       0        |      100       |        0        |        0        |      0      |      0      |    1442     |
| 17:54:59 |  0  |     314     |     182     |      0      |      0      |        1        |      13       |       0       |       0       |        1        |       2        |       0        |      117       |        0        |        0        |      0      |      0      |    1666     |
| 17:55:00 |  0  |     560     |     404     |      0      |      0      |        4        |      30       |       0       |       0       |        2        |       10       |       0        |      116       |        0        |        0        |      0      |      0      |    1764     |
| 17:55:01 |  0  |     389     |     224     |      0      |      0      |        1        |      16       |       0       |       0       |        1        |       7        |       0        |      142       |        0        |        0        |      0      |      0      |    2086     |
| 17:55:02 |  0  |     601     |     420     |      0      |      0      |        2        |      30       |       0       |       0       |        2        |       11       |       0        |      140       |        0        |        0        |      0      |      0      |    2114     |
| 17:55:03 |  0  |     381     |     209     |      0      |      1      |        0        |      15       |       0       |       0       |        0        |       8        |       0        |      148       |        0        |        0        |      0      |      0      |    2184     |
| 17:55:04 |  0  |     420     |     294     |      0      |      0      |        0        |      21       |       0       |       0       |        0        |       5        |       0        |      100       |        0        |        0        |      0      |      0      |    1470     |
| 17:55:05 |  0  |     385     |     252     |      0      |      0      |        2        |      18       |       0       |       0       |        2        |       5        |       0        |      110       |        0        |        0        |      0      |      0      |    1610     |
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 17:55:06 |  0  |     594     |     417     |      0      |      1      |        4        |      30       |       0       |       0       |        1        |       9        |       0        |      137       |        0        |        0        |      0      |      0      |    2044     |
| 17:55:07 |  0  |     743     |     589     |      0      |      0      |        4        |      43       |       0       |       0       |        2        |       3        |       0        |      108       |        0        |        0        |      0      |      0      |    1554     |
| 17:55:08 |  0  |     467     |     317     |      0      |      2      |        4        |      22       |       0       |       0       |        2        |       2        |       0        |      124       |        0        |        0        |      0      |      0      |    1764     |
| 17:55:09 |  0  |     514     |     378     |      0      |      0      |        9        |      27       |       0       |       0       |        5        |       7        |       0        |      102       |        0        |        0        |      0      |      0      |    1526     |
| 17:55:10 |  0  |     557     |     455     |      0      |      1      |        6        |      33       |       0       |       0       |        3        |       4        |       0        |       64       |        0        |        0        |      0      |      0      |     952     |
| 17:55:11 |  0  |     665     |     530     |      0      |      2      |        4        |      38       |       0       |       0       |        2        |       2        |       0        |       93       |        0        |        0        |      0      |      0      |    1330     |
| 17:55:12 |  0  |     542     |     362     |      0      |      1      |        5        |      26       |       0       |       0       |        4        |       6        |       0        |      147       |        0        |        0        |      0      |      0      |    2142     |
