Running. Waiting for incoming packets...
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 00:45:20 |  0  |    1039     |     854     |      0      |     13      |        2        |      60       |       0       |       1       |        2        |       5        |       0        |      106       |        0        |        0        |      0      |      0      |    1554     |
| 00:45:21 |  0  |     553     |     408     |      0      |      1      |        4        |      30       |       0       |       0       |        1        |       5        |       0        |      109       |        0        |        0        |      0      |      0      |    1596     |
| 00:45:22 |  0  |     645     |     459     |      0      |     14      |        2        |      32       |       0       |       2       |        0        |       5        |       0        |      133       |        0        |        0        |      0      |      0      |    1932     |
| 00:45:23 |  0  |     993     |     792     |      0      |     20      |        4        |      52       |       0       |       6       |        1        |       4        |       0        |      119       |        0        |        0        |      0      |      0      |    1722     |
| 00:45:24 |  0  |     533     |     406     |      0      |      0      |        7        |      28       |       0       |       2       |        3        |       1        |       0        |       96       |        0        |        0        |      0      |      0      |    1358     |
| 00:45:25 |  0  |     612     |     433     |      0      |     15      |        4        |      30       |       0       |       2       |        2        |       2        |       0        |      130       |        0        |        0        |      0      |      0      |    1848     |
| 00:45:26 |  0  |     925     |     746     |      0      |      4      |       13        |      54       |       0       |       0       |        2        |       5        |       0        |      116       |        0        |        0        |      0      |      0      |    1680     |
| 00:45:27 |  0  |     676     |     529     |      0      |      3      |        3        |      38       |       0       |       0       |        1        |       2        |       0        |      104       |        0        |        0        |      0      |      0      |    1498     |
| 00:45:28 |  0  |     697     |     546     |      0      |      0      |        5        |      40       |       0       |       0       |        2        |       4        |       0        |      107       |        0        |        0        |      0      |      0      |    1554     |
| 00:45:29 |  0  |     562     |     434     |      0      |      0      |        8        |      31       |       0       |       1       |        3        |       4        |       0        |       92       |        0        |        0        |      0      |      0      |    1344     |
| 00:45:30 |  0  |     428     |     280     |      0      |      0      |        1        |      20       |       0       |       0       |        1        |       8        |       0        |      120       |        0        |        0        |      0      |      0      |    1792     |
| 00:45:31 |  0  |     422     |     293     |      0      |      1      |        7        |      22       |       0       |       0       |        4        |       2        |       0        |      104       |        0        |        0        |      0      |      0      |    1484     |
| 00:45:33 |  0  |     963     |     819     |      0      |      3      |       10        |      59       |       0       |       1       |        4        |       2        |       0        |       79       |        0        |        0        |      0      |      0      |    1134     |
| 00:45:34 |  0  |     987     |     776     |      0      |      4      |        7        |      58       |       0       |       1       |        3        |       7        |       0        |      141       |        0        |        0        |      0      |      0      |    2072     |
| 00:45:35 |  0  |     848     |     687     |      0      |     10      |        9        |      51       |       0       |       0       |        4        |       8        |       0        |       92       |        0        |        0        |      0      |      0      |    1400     |
| 00:45:36 |  0  |     793     |     627     |      0      |      1      |        3        |      44       |       0       |       0       |        3        |       1        |       0        |      120       |        0        |        0        |      0      |      0      |    1694     |
| 00:45:37 |  0  |     540     |     419     |      0      |      0      |        6        |      31       |       0       |       0       |        4        |       1        |       0        |       89       |        0        |        0        |      0      |      0      |    1260     |
| 00:45:38 |  0  |     485     |     358     |      0      |      0      |        4        |      26       |       0       |       0       |        3        |       2        |       0        |       99       |        0        |        0        |      0      |      0      |    1414     |
| 00:45:39 |  0  |     596     |     458     |      0      |     18      |        1        |      32       |       0       |       2       |        1        |       2        |       0        |       84       |        0        |        0        |      0      |      0      |    1204     |
