state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,tipoTecnologia,meioAcesso,FreqTxMHz,FreqRxMHz,Azimute,CodTipoClasseEstacao,ClassInfraFisica,CompartilhamentoInfraFisica,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,CodDebitoTFI,DataLicenciamento,DataPrimeiroLicenciamento,NumRede,_id,DataValidade,NumFistelAssociado,NomeEntidadeAssociado,Municipio.NomeMunicipio
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,690550804,AV JÚLIO CÉSAR,,PA,1501402,50M0G7W,NR,SA-NSA,,2325,2325,350,FB,,,760,,23,28,13,-2,X,30,049362201350,50,-1.39041,-48.48102,G,2023-09-05,2008-09-30,,de4415f83a2dcc6f,2027-08-25,,,Belém
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,690550804,AV JÚLIO CÉSAR,,PA,1501402,50M0G7W,NR,SA-NSA,,2325,2325,110,FB,,,760,,23,28,13,-1,X,30,049362201350,50,-1.39041,-48.48102,G,2023-09-05,2008-09-30,,de4415f83a2dcc70,2027-08-25,,,Belém
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,690550804,AV JÚLIO CÉSAR,,PA,1501402,50M0G7W,NR,SA-NSA,,2325,2325,250,FB,,,760,,23,28,13,-1,X,30,049362201350,50,-1.39041,-48.48102,G,2023-09-05,2008-09-30,,de4415f83a2dcc71,2027-08-25,,,Belém
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,1005218541,R PRINCIPAL - Nº 39  QD 12  LT 39,,PA,1501402,50M0G7W,NR,SA-NSA,,2325,2325,330,FB,,,760,,23,28,13,0,X,45,049362201350,50,-1.41062,-48.39267,G,2023-09-01,2017-11-13,,dce625f8570af2b5,2032-12-22,,,Belém
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,1005218541,R PRINCIPAL - Nº 39  QD 12  LT 39,,PA,1501402,50M0G7W,NR,SA-NSA,,2325,2325,90,FB,,,760,,23,28,13,0,X,45,049362201350,50,-1.41062,-48.39267,G,2023-09-01,2017-11-13,,dce625f8570af2b6,2032-12-22,,,Belém
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,1005218541,R PRINCIPAL - Nº 39  QD 12  LT 39,,PA,1501402,50M0G7W,NR,SA-NSA,,2325,2325,210,FB,,,760,,23,28,13,0,X,45,049362201350,50,-1.41062,-48.39267,G,2023-09-01,2017-11-13,,dce625f8570af2b7,2032-12-22,,,Belém
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,690474768,R RECIFE,,PA,1501402,100MG7W,NR,SA-NSA,,3350,3350,0,FB,,,760,152312201350,24,25,13,0,X,40,152312201350,251,-1.39333,-48.3948,G,2023-09-05,2021-11-09,,805e45f85bdd2451,2027-08-25,,,Belém
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,690474768,R RECIFE,,PA,1501402,100MG7W,NR,SA-NSA,,3350,3350,120,FB,,,760,152312201350,24,25,13,0,X,40,152312201350,251,-1.39333,-48.3948,G,2023-09-05,2021-11-09,,805e45f85bdd2452,2027-08-25,,,Belém
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,690474768,R RECIFE,,PA,1501402,100MG7W,NR,SA-NSA,,3350,3350,240,FB,,,760,152312201350,24,25,13,0,X,40,152312201350,251,-1.39333,-48.3948,G,2023-09-05,2021-11-09,,805e45f85bdd2453,2027-08-25,,,Belém
LIC-LIC-01,CLARO S.A.,50409307637,010,105752021,1006658162,PSG DO CAJU,,PA,1501402,100MG7W,NR,SA-NSA,,3350,3350,80,FB,,,760,152312201350,24,25,13,0,X,50,152312201350,251,-1.41125,-48.48514,G,2023-09-06,2021-11-05,,176585f8065993df,2027-10-18,,,Belém
