state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,tipoTecnologia,meioAcesso,FreqTxMHz,FreqRxMHz,Azimute,CodTipoClasseEstacao,ClassInfraFisica,CompartilhamentoInfraFisica,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,CodDebitoTFI,DataLicenciamento,DataPrimeiroLicenciamento,NumRede,_id,DataValidade,NumFistelAssociado,NomeEntidadeAssociado,Municipio.NomeMunicipio
LIC-LIC-01,ALGAR TELECOM S/A,50418418705,010,105732021,1000426901,RUA MARACANÃ,,MG,3170206,20M0G7W,NR,,,2370,2370,80,FB,,,760,029891200762,18,25,61,0,X,40,078362001350,40,-18.93014,-48.24726,G,2023-10-30,2014-08-07,,7ecf8248dd23b474,2029-12-08,,,Uberlândia
LIC-LIC-01,ALGAR TELECOM S/A,50418418705,010,105732021,1000426901,RUA MARACANÃ,,MG,3170206,20M0G7W,NR,,,2370,2370,180,FB,,,760,029891200762,18,25,61,0,X,40,078362001350,40,-18.93014,-48.24726,G,2023-10-30,2014-08-07,,7ecf8248dd23b475,2029-12-08,,,Uberlândia
LIC-LIC-01,ALGAR TELECOM S/A,50418418705,010,105732021,1000426901,RUA MARACANÃ,,MG,3170206,20M0G7W,NR,,,2370,2370,280,FB,,,760,029891200762,18,25,61,0,X,40,078362001350,40,-18.93014,-48.24726,G,2023-10-30,2014-08-07,,7ecf8248dd23b476,2029-12-08,,,Uberlândia
LIC-LIC-01,ALGAR TELECOM S/A,50418418705,010,105732021,379991420,ROD BR 365,KM 645,MG,3170206,40M0G7W,NR,,,2370,2370,110,FB,,,817,116652103257,23.5,25,65,0,X,40,116652103257,60,-18.86314,-48.43315,G,2024-10-04,2004-01-20,,9ba8d24833112966,2041-12-08,,,Uberlândia
LIC-LIC-01,ALGAR TELECOM S/A,50418418705,010,105732021,379991420,ROD BR 365,KM 645,MG,3170206,40M0G7W,NR,,,2370,2370,200,FB,,,817,116652103257,23.5,25,65,0,X,40,116652103257,60,-18.86314,-48.43315,G,2024-10-04,2004-01-20,,9ba8d24833112967,2041-12-08,,,Uberlândia
LIC-LIC-01,ALGAR TELECOM S/A,50418418705,010,105732021,379991420,ROD BR 365,KM 645,MG,3170206,40M0G7W,NR,,,2370,2370,350,FB,,,817,116652103257,23.5,25,65,0,X,40,116652103257,60,-18.86314,-48.43315,G,2024-10-04,2004-01-20,,9ba8d24833112968,2041-12-08,,,Uberlândia
LIC-LIC-01,ALGAR TELECOM S/A,50418418705,010,105732021,1014093985,AV JURACY JUNQUEIRA REZENDE,PARQUE CAMARU,MG,3170206,20M0G7W,NR,,,2370,2370,120,FB,,,760,116652103257,23.5,25,65,-2,X,18,116652103257,60,-18.93609,-48.24578,G,2024-03-05,2022-08-08,,78fdf5f833357258,2041-12-08,,,Uberlândia
LIC-LIC-01,ALGAR TELECOM S/A,50418418705,010,105732021,1014093985,AV JURACY JUNQUEIRA REZENDE,PARQUE CAMARU,MG,3170206,20M0G7W,NR,,,2370,2370,180,FB,,,760,116652103257,23.5,25,65,-2,X,18,116652103257,60,-18.93609,-48.24578,G,2024-03-05,2022-08-08,,78fdf5f833357259,2041-12-08,,,Uberlândia
LIC-LIC-01,ALGAR TELECOM S/A,50418418705,010,105732021,1014093985,AV JURACY JUNQUEIRA REZENDE,PARQUE CAMARU,MG,3170206,20M0G7W,NR,,,2370,2370,240,FB,,,760,116652103257,23.5,25,65,-2,X,18,116652103257,60,-18.93609,-48.24578,G,2024-03-05,2022-08-08,,78fdf5f83335725a,2041-12-08,,,Uberlândia
LIC-LIC-01,ALGAR TELECOM S/A,50418418705,010,105732021,1014093985,AV JURACY JUNQUEIRA REZENDE,PARQUE CAMARU,MG,3170206,80M0D7W,NR,,,3640,3640,120,FB,,,817,116672103257,25,25,60,0,X,20,116672103257,79,-18.93609,-48.24578,G,2023-10-14,2022-08-08,,60c9f5f802ce6970,2029-12-08,,,Uberlândia
LIC-LIC-01,ALGAR TELECOM S/A,50418418705,010,105732021,1014093985,AV JURACY JUNQUEIRA REZENDE,PARQUE CAMARU,MG,3170206,80M0D7W,NR,,,3640,3640,180,FB,,,817,116672103257,25,25,60,0,X,20,116672103257,79,-18.93609,-48.24578,G,2023-10-14,2022-08-08,,60c9f5f802ce6971,2029-12-08,,,Uberlândia
LIC-LIC-01,ALGAR TELECOM S/A,50418418705,010,105732021,1014093985,AV JURACY JUNQUEIRA REZENDE,PARQUE CAMARU,MG,3170206,80M0D7W,NR,,,3640,3640,240,FB,,,817,116672103257,25,25,60,0,X,20,116672103257,79,-18.93609,-48.24578,G,2023-10-14,2022-08-08,,60c9f5f802ce6972,2029-12-08,,,Uberlândia
LIC-LIC-01,ALGAR TELECOM S/A,50418418705,010,105732021,1015244790,AV JOSÉ ANDRAUS GASSANI,,MG,3170206,20M0G7W,NR,,,2370,2370,106,FB,,,760,116652103257,23.5,25,65,2,X,18,116652103257,60,-18.872044,-48.293939,G,2026-02-04,2023-09-15,,26eaf5f80221bef9,2041-12-08,,,Uberlândia
LIC-LIC-01,ALGAR TELECOM S/A,50418418705,010,105732021,1015244790,AV JOSÉ ANDRAUS GASSANI,,MG,3170206,20M0G7W,NR,,,2370,2370,226,FB,,,760,116652103257,23.5,25,65,2,X,18,116652103257,60,-18.872044,-48.293939,G,2026-02-04,2023-09-15,,26eaf5f80221befa,2041-12-08,,,Uberlândia
LIC-LIC-01,ALGAR TELECOM S/A,50418418705,010,105732021,1015244790,AV JOSÉ ANDRAUS GASSANI,,MG,3170206,20M0G7W,NR,,,2370,2370,346,FB,,,760,116652103257,23.5,25,65,2,X,18,116652103257,60,-18.872044,-48.293939,G,2026-02-04,2023-09-15,,26eaf5f80221befb,2041-12-08,,,Uberlândia
LIC-LIC-01,ALGAR TELECOM S/A,50418418705,010,105732021,1015032858,RUA DAS PAINEIRAS ROSAS,LOTE 12 QUADRA 5,MG,3170206,80M0D7W,NR,,,3640,3640,50,FB,,,760,168242103257,23.8,25,60,0,X,50,168242103257,199.5,-18.966111,-48.267222,G,2026-02-04,2023-07-11,,78c485f80367760e,2041-12-08,,,Uberlândia
