Running. Waiting for incoming packets...
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 23:29:09 |  0  |     664     |     490     |      0      |     10      |        3        |      35       |       0       |       0       |        3        |       4        |       0        |      125       |        0        |        0        |      0      |      0      |    1806     |
| 23:29:10 |  0  |     800     |     646     |      0      |      1      |        8        |      47       |       0       |       0       |        5        |       6        |       0        |      100       |        0        |        0        |      0      |      0      |    1484     |
| 23:29:11 |  0  |     496     |     346     |      0      |      0      |        5        |      26       |       0       |       0       |        1        |       9        |       0        |      115       |        0        |        0        |      0      |      0      |    1736     |
| 23:29:12 |  0  |     625     |     472     |      0      |      4      |        1        |      34       |       0       |       0       |        1        |       10       |       0        |      105       |        0        |        0        |      0      |      0      |    1610     |
| 23:29:13 |  0  |     619     |     451     |      0      |      0      |        6        |      32       |       0       |       0       |        6        |       5        |       0        |      131       |        0        |        0        |      0      |      0      |    1904     |
| 23:29:14 |  0  |     625     |     475     |      0      |      1      |        0        |      34       |       0       |       0       |        0        |       5        |       0        |      110       |        0        |        0        |      0      |      0      |    1610     |
| 23:29:15 |  0  |     503     |     365     |      0      |      1      |        5        |      27       |       0       |       0       |        4        |       5        |       0        |      105       |        0        |        0        |      0      |      0      |    1540     |
| 23:29:16 |  0  |     650     |     493     |      0      |      1      |        7        |      36       |       0       |       0       |        2        |       4        |       0        |      116       |        0        |        0        |      0      |      0      |    1680     |
| 23:29:17 |  0  |    1103     |     924     |      0      |      0      |       10        |      67       |       0       |       0       |        8        |       3        |       0        |      109       |        0        |        0        |      0      |      0      |    1568     |
| 23:29:18 |  0  |     547     |     391     |      0      |      1      |        8        |      28       |       0       |       0       |        6        |       5        |       0        |      122       |        0        |        0        |      0      |      0      |    1778     |
| 23:29:19 |  0  |     597     |     459     |      0      |      2      |        5        |      34       |       0       |       0       |        3        |       4        |       0        |       98       |        0        |        0        |      0      |      0      |    1428     |
| 23:29:20 |  0  |     672     |     521     |      0      |      1      |        7        |      38       |       0       |       0       |        6        |       4        |       0        |      108       |        0        |        0        |      0      |      0      |    1568     |
| 23:29:21 |  0  |     552     |     418     |      0      |      0      |        4        |      30       |       0       |       0       |        3        |       3        |       0        |      101       |        0        |        0        |      0      |      0      |    1456     |
| 23:29:22 |  0  |     991     |     828     |      0      |      1      |       10        |      60       |       0       |       0       |        5        |       4        |       0        |       98       |        0        |        0        |      0      |      0      |    1428     |
| 23:29:23 |  0  |     883     |     727     |      0      |      1      |        5        |      52       |       0       |       0       |        5        |       6        |       0        |       97       |        0        |        0        |      0      |      0      |    1442     |
| 23:29:24 |  0  |     504     |     370     |      0      |      0      |       11        |      27       |       0       |       0       |        1        |       5        |       0        |      102       |        0        |        0        |      0      |      0      |    1498     |
| 23:29:25 |  0  |     380     |     264     |      0      |      2      |        4        |      19       |       0       |       0       |        4        |       1        |       0        |       94       |        0        |        0        |      0      |      0      |    1330     |
| 23:29:26 |  0  |     861     |     703     |      0      |      1      |        6        |      52       |       0       |       0       |        4        |       3        |       0        |      102       |        0        |        0        |      0      |      0      |    1470     |
| 23:29:27 |  0  |     804     |     642     |      0      |      0      |        4        |      47       |       0       |       0       |        2        |       3        |       0        |      112       |        0        |        0        |      0      |      0      |    1610     |
| 23:29:28 |  0  |     926     |     767     |      0      |      3      |       10        |      55       |       0       |       0       |        8        |       3        |       0        |       98       |        0        |        0        |      0      |      0      |    1414     |
[1m|   TIME   | ID  |  RX_TOTAL   | RX_ON_TIME  |  RX_EARLY   |   RX_LATE   |   RX_SEQ_ERR    | RX_ON_TIME_C  |  RX_EARLY_C   |   RX_LATE_C   |  RX_SEQ_ERR_C   | RX_ON_TIME_C_U |  RX_EARLY_C_U  |  RX_LATE_C_U   | RX_SEQ_ERR_C_U  | RX_SEQ_ERR_PRACH | RX_CORRUPT  | RX_ERR_DROP |  TX_TOTAL   |
[0m| 23:29:29 |  0  |     905     |     731     |      0      |      0      |        7        |      53       |       0       |       0       |        3        |       4        |       0        |      117       |        0        |        0        |      0      |      0      |    1694     |
| 23:29:30 |  0  |     795     |     616     |      0      |      0      |        2        |      44       |       0       |       0       |        2        |       9        |       0        |      126       |        0        |        0        |      0      |      0      |    1890     |
| 23:29:31 |  0  |     847     |     677     |      0      |      1      |        8        |      49       |       0       |       0       |        7        |       3        |       0        |      117       |        0        |        0        |      0      |      0      |    1680     |
